"Username","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","VC.RT","Response.JOL","Response.RT.1","Response.Response","Response.Accuracy","Recall_Score"
"w10015958",1,"Version A","HERD","COW","Study1","F",2045,"2",4454,"sheep",0,0
"w10020847",1,"Version A","HERD","COW","Study1","F",4746,"2",2792,"CATS",28.571428571429,0
"w10033223_tag",1,"Version A","HERD","COW","Study1","F",4692,"2",4225,"",0,0
"W10061905",1,"Version A","HERD","COW","Study1","F",4249,"2",1676,"",0,0
"w927437",1,"Version A","HERD","COW","Study1","F",13412,"2",1317,"",0,0
"214402",1,"Version A","HIDE","SICK","Study1","U",2113,"3",2751,"",0,0
"960689",1,"Version A","HIDE","SICK","Study1","U",3112,"3",518,"",0,0
"w10008086",1,"Version A","HIDE","SICK","Study1","U",3724,"3",1905,"seek",50,0
"w10015958",1,"Version A","HIDE","SICK","Study1","U",3342,"3",596,"",0,0
"w10020847",1,"Version A","HIDE","SICK","Study1","U",3107,"3",24271,"AND SEEK",33.333333333333,0
"w10033223_tag",1,"Version A","HIDE","SICK","Study1","U",5328,"2",3257,"seek",50,0
"W10061905",1,"Version A","HIDE","SICK","Study1","U",3242,"3",434,"",0,0
"w927437",1,"Version A","HIDE","SICK","Study1","U",3171,"3",1655,"seek",50,0
"214402",1,"Version A","HONEY","BEE","Study1","S",2574,"4",5033,"hive",28.571428571429,0
"960689",1,"Version A","HONEY","BEE","Study1","S",2526,"4",382,"",0,0
"w10008086",1,"Version A","HONEY","BEE","Study1","S",2190,"4",2098,"bees",85.714285714286,100
"w10015958",1,"Version A","HONEY","BEE","Study1","S",3224,"4",580,"",0,0
"w10020847",1,"Version A","HONEY","BEE","Study1","S",2224,"4",2888,"BEAR",57.142857142857,0
"w10033223_tag",1,"Version A","HONEY","BEE","Study1","S",5505,"4",2922,"bee",100,100
"W10061905",1,"Version A","HONEY","BEE","Study1","S",16904,"4",496,"",0,0
"w927437",1,"Version A","HONEY","BEE","Study1","S",17063,"4",2904,"bees",85.714285714286,100
"214402",1,"Version A","HORNET","STING","Study1","F",3646,"3",3844,"sting",100,100
"960689",1,"Version A","HORNET","STING","Study1","F",4554,"3",258,"",0,0
"w10008086",1,"Version A","HORNET","STING","Study1","F",3568,"3",2370,"sting",100,100
"w10015958",1,"Version A","HORNET","STING","Study1","F",5114,"3",4266,"bee",0,0
"w10020847",1,"Version A","HORNET","STING","Study1","F",3343,"3",2193,"NEST",44.444444444444,0
"w10033223_tag",1,"Version A","HORNET","STING","Study1","F",5890,"3",2934,"wasp",22.222222222222,0
"W10061905",1,"Version A","HORNET","STING","Study1","F",9450,"3",250,"",0,0
"w927437",1,"Version A","HORNET","STING","Study1","F",134109,"3",2428,"bee",0,0
"214402",1,"Version A","HOT","CHILI","Study1","B",3410,"3",4229,"",0,0
"960689",1,"Version A","HOT","CHILI","Study1","B",7945,"3",308,"",0,0
"w10008086",1,"Version A","HOT","CHILI","Study1","B",1951,"3",1744,"cold",44.444444444444,0
"w10015958",1,"Version A","HOT","CHILI","Study1","B",3327,"3",4439,"cold",44.444444444444,0
"w10020847",1,"Version A","HOT","CHILI","Study1","B",3293,"3",2613,"COLD",44.444444444444,0
"w10033223_tag",1,"Version A","HOT","CHILI","Study1","B",3779,"3",4365,"fire",22.222222222222,0
"W10061905",1,"Version A","HOT","CHILI","Study1","B",11748,"3",595,"",0,0
"w927437",1,"Version A","HOT","CHILI","Study1","B",3391,"3",2137,"cold",44.444444444444,0
"214402",1,"Version A","HUNGER","FAMINE","Study1","B",4384,"5",13489,"",0,0
"960689",1,"Version A","HUNGER","FAMINE","Study1","B",3776,"5",265,"",0,0
"w10008086",1,"Version A","HUNGER","FAMINE","Study1","B",4599,"5",6958,"eat",22.222222222222,0
"w10015958",1,"Version A","HUNGER","FAMINE","Study1","B",3047,"5",3707,"",0,0
"w10020847",1,"Version A","HUNGER","FAMINE","Study1","B",2986,"5",4776,"STARVING",42.857142857143,0
"w10033223_tag",1,"Version A","HUNGER","FAMINE","Study1","B",8610,"5",2953,"",0,0
"W10061905",1,"Version A","HUNGER","FAMINE","Study1","B",10369,"5",594,"",0,0
"w927437",1,"Version A","HUNGER","FAMINE","Study1","B",96806,"5",19051,"",0,0
"214402",1,"Version A","HYGIENE","CLEAN","Study1","F",4141,"5",2194,"",0,0
"960689",1,"Version A","HYGIENE","CLEAN","Study1","F",4899,"5",302,"",0,0
"w10008086",1,"Version A","HYGIENE","CLEAN","Study1","F",3866,"5",5758,"clean",100,100
"w10015958",1,"Version A","HYGIENE","CLEAN","Study1","F",10566,"5",546,"",0,0
"w10020847",1,"Version A","HYGIENE","CLEAN","Study1","F",3049,"4",2232,"GOOD ",0,0
"w10033223_tag",1,"Version A","HYGIENE","CLEAN","Study1","F",5297,"5",1681,"",0,0
"W10061905",1,"Version A","HYGIENE","CLEAN","Study1","F",7399,"5",2557,"",0,0
"w927437",1,"Version A","HYGIENE","CLEAN","Study1","F",7242,"5",6842,"",0,0
"214402",1,"Version A","KEY","LATCH","Study1","B",1923,"2",1065,"",0,0
"960689",1,"Version A","KEY","LATCH","Study1","B",2336,"2",307,"",0,0
"w10008086",1,"Version A","KEY","LATCH","Study1","B",1608,"2",1947,"lock",44.444444444444,0
"w10015958",1,"Version A","KEY","LATCH","Study1","B",8347,"2",462,"",0,0
"w10020847",1,"Version A","KEY","LATCH","Study1","B",9338,"2",6864,"LOCK",44.444444444444,0
"w10033223_tag",1,"Version A","KEY","LATCH","Study1","B",4738,"2",3457,"chain",40,0
"W10061905",1,"Version A","KEY","LATCH","Study1","B",7808,"2",512,"",0,0
"w927437",1,"Version A","KEY","LATCH","Study1","B",8264,"2",739,"",0,0
"214402",1,"Version A","KIDNEY","LIVER","Study1","S",2834,"3",8872,"liver",100,100
"960689",1,"Version A","KIDNEY","LIVER","Study1","S",16610,"4",7693,"stone",20,0
"w10008086",1,"Version A","KIDNEY","LIVER","Study1","S",4336,"4",872,"",0,0
"w10015958",1,"Version A","KIDNEY","LIVER","Study1","S",5005,"4",11233,"artery",36.363636363636,0
"w10020847",1,"Version A","KIDNEY","LIVER","Study1","S",974,"4",6215,"TRANSPLANT",13.333333333333,0
"w10033223_tag",1,"Version A","KIDNEY","LIVER","Study1","S",9499,"4",2945,"",0,0
"W10061905",1,"Version A","KIDNEY","LIVER","Study1","S",4522,"4",412,"",0,0
"w927437",1,"Version A","KIDNEY","LIVER","Study1","S",10294,"4",1656,"",0,0
"214402",1,"Version A","KING","VASE","Study1","U",4200,"3",896,"",0,0
"960689",1,"Version A","KING","VASE","Study1","U",2910,"3",5117,"",0,0
"w10008086",1,"Version A","KING","VASE","Study1","U",2844,"3",10868,"queen",22.222222222222,0
"w10015958",1,"Version A","KING","VASE","Study1","U",3371,"3",583,"",0,0
"w10020847",1,"Version A","KING","VASE","Study1","U",2306,"3",4840,"Queen",22.222222222222,0
"w10033223_tag",1,"Version A","KING","VASE","Study1","U",3367,"3",5575,"",0,0
"W10061905",1,"Version A","KING","VASE","Study1","U",5648,"3",388,"",0,0
"w927437",1,"Version A","KING","VASE","Study1","U",3097,"3",1763,"queen",22.222222222222,0
"214402",1,"Version A","LAW","ATTORNEY","Study1","B",3933,"4",3051,"",0,0
"960689",1,"Version A","LAW","ATTORNEY","Study1","B",3657,"4",400,"",0,0
"w10008086",1,"Version A","LAW","ATTORNEY","Study1","B",16509,"4",4979,"order",46.153846153846,0
"w10015958",1,"Version A","LAW","ATTORNEY","Study1","B",5341,"4",2336,"",0,0
"w10020847",1,"Version A","LAW","ATTORNEY","Study1","B",4614,"4",3088,"MAKER",30.769230769231,0
"w10033223_tag",1,"Version A","LAW","ATTORNEY","Study1","B",6129,"4",8203,"judge",15.384615384615,0
"W10061905",1,"Version A","LAW","ATTORNEY","Study1","B",10028,"4",312,"",0,0
"w927437",1,"Version A","LAW","ATTORNEY","Study1","B",5734,"3",7191,"police",28.571428571429,0
"214402",1,"Version A","LETTUCE","SALAD","Study1","S",3652,"5",6092,"salad",100,100
"960689",1,"Version A","LETTUCE","SALAD","Study1","S",10119,"5",253,"",0,0
"w10008086",1,"Version A","LETTUCE","SALAD","Study1","S",5759,"5",1152,"",0,0
"w10015958",1,"Version A","LETTUCE","SALAD","Study1","S",2875,"5",2414,"",0,0
"w10020847",1,"Version A","LETTUCE","SALAD","Study1","S",3881,"4",3123,"SALAD",100,100
"w10033223_tag",1,"Version A","LETTUCE","SALAD","Study1","S",4835,"5",3811,"salad",100,100
"W10061905",1,"Version A","LETTUCE","SALAD","Study1","S",4381,"5",808,"",0,0
"w927437",1,"Version A","LETTUCE","SALAD","Study1","S",7035,"5",493495,"salad",100,100
"214402",1,"Version A","LIFT","WOMAN","Study1","U",2529,"3",2921,"",0,0
"960689",1,"Version A","LIFT","WOMAN","Study1","U",2887,"3",269,"",0,0
"w10008086",1,"Version A","LIFT","WOMAN","Study1","U",3221,"3",4689,"",0,0
"w10015958",1,"Version A","LIFT","WOMAN","Study1","U",2674,"3",749,"",0,0
"w10020847",1,"Version A","LIFT","WOMAN","Study1","U",3145,"3",3164,"OVER",22.222222222222,0
"w10033223_tag",1,"Version A","LIFT","WOMAN","Study1","U",4939,"3",3140,"up",0,0
"W10061905",1,"Version A","LIFT","WOMAN","Study1","U",4807,"3",508,"",0,0
"w927437",1,"Version A","LIFT","WOMAN","Study1","U",4798,"3",731,"",0,0
"214402",1,"Version A","LOCATION","SITE","Study1","S",5588,"6",1979,"",0,0
"960689",1,"Version A","LOCATION","SITE","Study1","S",15263,"6",506,"",0,0
"w10008086",1,"Version A","LOCATION","SITE","Study1","S",11963,"5",1206,"",0,0
"w10015958",1,"Version A","LOCATION","SITE","Study1","S",3508,"6",1090,"",0,0
"w10020847",1,"Version A","LOCATION","SITE","Study1","S",8876,"6",3330,"HOUSE",44.444444444444,0
"w10033223_tag",1,"Version A","LOCATION","SITE","Study1","S",6812,"6",1469,"",0,0
"W10061905",1,"Version A","LOCATION","SITE","Study1","S",8550,"6",580,"",0,0
"w927437",1,"Version A","LOCATION","SITE","Study1","S",5893,"6",705,"",0,0
"214402",1,"Version A","MACHINE","POSITION","Study1","U",5393,"6",906,"",0,0
"960689",1,"Version A","MACHINE","POSITION","Study1","U",4568,"7",1365,"",0,0
"w10008086",1,"Version A","MACHINE","POSITION","Study1","U",6918,"6",3429,"",0,0
"w10015958",1,"Version A","MACHINE","POSITION","Study1","U",4642,"7",2735,"",0,0
"w10020847",1,"Version A","MACHINE","POSITION","Study1","U",6249,"7",3878,"GUN",18.181818181818,0
"w10033223_tag",1,"Version A","MACHINE","POSITION","Study1","U",16673,"7",3512,"",0,0
"W10061905",1,"Version A","MACHINE","POSITION","Study1","U",12259,"7",4479,"",0,0
"w927437",1,"Version A","MACHINE","POSITION","Study1","U",7480,"7",1359,"",0,0
"214402",1,"Version A","MATH","DIVISION","Study1","B",3344,"4",7665,"addition",62.5,0
"960689",1,"Version A","MATH","DIVISION","Study1","B",3788,"4",303,"",0,0
"w10008086",1,"Version A","MATH","DIVISION","Study1","B",3718,"5",3783,"",0,0
"w10015958",1,"Version A","MATH","DIVISION","Study1","B",5027,"5",1847,"",0,0
"w10020847",1,"Version A","MATH","DIVISION","Study1","B",4131,"5",3182,"HARD",16.666666666667,0
"w10033223_tag",1,"Version A","MATH","DIVISION","Study1","B",6664,"5",4364,"",0,0
"W10061905",1,"Version A","MATH","DIVISION","Study1","B",12067,"5",4505,"",0,0
"w927437",1,"Version A","MATH","DIVISION","Study1","B",5463,"5",4514,"",0,0
"214402",1,"Version A","MEANING","DEFINITION","Study1","S",7039,"8",2178,"",0,0
"960689",1,"Version A","MEANING","DEFINITION","Study1","S",8970,"7",266,"",0,0
"w10008086",1,"Version A","MEANING","DEFINITION","Study1","S",6442,"7",3445,"sentence",44.444444444444,0
"w10015958",1,"Version A","MEANING","DEFINITION","Study1","S",9471,"8",1388,"",0,0
"w10020847",1,"Version A","MEANING","DEFINITION","Study1","S",7914,"8",6152,"RAP",0,0
"w10033223_tag",1,"Version A","MEANING","DEFINITION","Study1","S",8759,"8",4942,"word",14.285714285714,0
"W10061905",1,"Version A","MEANING","DEFINITION","Study1","S",20260,"8",379,"",0,0
"w927437",1,"Version A","MEANING","DEFINITION","Study1","S",8689,"7",97386,"",0,0
"214402",1,"Version A","NUMBER","AMOUNT","Study1","S",3945,"5",2490,"",0,0
"960689",1,"Version A","NUMBER","AMOUNT","Study1","S",5087,"5",460,"",0,0
"w10008086",1,"Version A","NUMBER","AMOUNT","Study1","S",3268,"4",1080,"",0,0
"w10015958",1,"Version A","NUMBER","AMOUNT","Study1","S",8773,"5",4070,"one",44.444444444444,0
"w10020847",1,"Version A","NUMBER","AMOUNT","Study1","S",5852,"4",2658,"ONE",44.444444444444,0
"w10033223_tag",1,"Version A","NUMBER","AMOUNT","Study1","S",5666,"5",4555,"",0,0
"W10061905",1,"Version A","NUMBER","AMOUNT","Study1","S",17310,"5",1098,"",0,0
"w927437",1,"Version A","NUMBER","AMOUNT","Study1","S",10421,"5",1047,"",0,0
"214402",1,"Version A","ORCHID","FLOWER","Study1","F",3839,"4",5108,"bird",20,0
"960689",1,"Version A","ORCHID","FLOWER","Study1","F",3636,"4",290,"",0,0
"w10008086",1,"Version A","ORCHID","FLOWER","Study1","F",11190,"4",4747,"plant",18.181818181818,0
"w10015958",1,"Version A","ORCHID","FLOWER","Study1","F",5413,"4",557,"",0,0
"w10020847",1,"Version A","ORCHID","FLOWER","Study1","F",4738,"4",39469,"FLOWER",100,100
"w10033223_tag",1,"Version A","ORCHID","FLOWER","Study1","F",82925,"4",4439,"flower",100,100
"W10061905",1,"Version A","ORCHID","FLOWER","Study1","F",6606,"4",4624,"",0,0
"w927437",1,"Version A","ORCHID","FLOWER","Study1","F",10937,"4",1713,"flower",100,100
"214402",1,"Version A","PARK","HUNGRY","Study1","U",5793,"2",912,"",0,0
"960689",1,"Version A","PARK","HUNGRY","Study1","U",4495,"2",471,"",0,0
"w10008086",1,"Version A","PARK","HUNGRY","Study1","U",2390,"2",3312,"ride",20,0
"w10015958",1,"Version A","PARK","HUNGRY","Study1","U",3690,"2",579,"",0,0
"w10020847",1,"Version A","PARK","HUNGRY","Study1","U",9156,"2",3116,"PLACE",0,0
"w10033223_tag",1,"Version A","PARK","HUNGRY","Study1","U",33683,"2",10306,"",0,0
"W10061905",1,"Version A","PARK","HUNGRY","Study1","U",1591,NA,818,"",0,0
"w927437",1,"Version A","PARK","HUNGRY","Study1","U",4408,"2",775,"",0,0
"214402",1,"Version A","PAST","FUTURE","Study1","S",2887,"4",3544,"",0,0
"960689",1,"Version A","PAST","FUTURE","Study1","S",4088,"4",284,"",0,0
"w10008086",1,"Version A","PAST","FUTURE","Study1","S",7359,"4",3979,"future",100,100
"w10015958",1,"Version A","PAST","FUTURE","Study1","S",2525,"4",998,"",0,0
"w10020847",1,"Version A","PAST","FUTURE","Study1","S",2562,"4",3992,"FORWARD",30.769230769231,0
"w10033223_tag",1,"Version A","PAST","FUTURE","Study1","S",14314,"4",3970,"future",100,100
"W10061905",1,"Version A","PAST","FUTURE","Study1","S",5897,"4",864,"",0,0
"w927437",1,"Version A","PAST","FUTURE","Study1","S",4735,"4",1870,"future",100,100
"214402",1,"Version A","PAW","DOG","Study1","F",2256,"2",2214,"dog",100,100
"960689",1,"Version A","PAW","DOG","Study1","F",3395,"2",277,"",0,0
"w10008086",1,"Version A","PAW","DOG","Study1","F",1913,"2",3269,"tail",0,0
"w10015958",1,"Version A","PAW","DOG","Study1","F",2943,"2",5952,"dog",100,100
"w10020847",1,"Version A","PAW","DOG","Study1","F",2237,"2",2920,"PRINT",0,0
"w10033223_tag",1,"Version A","PAW","DOG","Study1","F",2714,"2",6761,"furry",0,0
"W10061905",1,"Version A","PAW","DOG","Study1","F",3718,"2",530,"",0,0
"w927437",1,"Version A","PAW","DOG","Study1","F",2908,"2",473,"",0,0
"214402",1,"Version A","PLANE","PILOT","Study1","B",2407,"4",23256,"pilot",100,100
"960689",1,"Version A","PLANE","PILOT","Study1","B",2939,"4",1142,"",0,0
"w10008086",1,"Version A","PLANE","PILOT","Study1","B",2857,"4",1953,"fly",25,0
"w10015958",1,"Version A","PLANE","PILOT","Study1","B",2882,"4",1323,"",0,0
"w10020847",1,"Version A","PLANE","PILOT","Study1","B",3399,"4",3739,"AIR",25,0
"w10033223_tag",1,"Version A","PLANE","PILOT","Study1","B",4115,"4",5578,"aircraft",30.769230769231,0
"W10061905",1,"Version A","PLANE","PILOT","Study1","B",8885,"4",313,"",0,0
"w927437",1,"Version A","PLANE","PILOT","Study1","B",6046,"4",2068,"",0,0
"214402",1,"Version A","POP","SODA","Study1","S",2543,"3",2436,"soda",100,100
"960689",1,"Version A","POP","SODA","Study1","S",6679,"3",458,"",0,0
"w10008086",1,"Version A","POP","SODA","Study1","S",60715,"3",11535,"soda",100,100
"w10015958",1,"Version A","POP","SODA","Study1","S",9744,"3",4677,"soda",100,100
"w10020847",1,"Version A","POP","SODA","Study1","S",5714,"3",1762,"UP",0,0
"w10033223_tag",1,"Version A","POP","SODA","Study1","S",3602,"3",2140,"",0,0
"W10061905",1,"Version A","POP","SODA","Study1","S",5317,"3",313,"",0,0
"w927437",1,"Version A","POP","SODA","Study1","S",129306,"3",23773,"soda",100,100
"214402",1,"Version A","PUSHER","CLUTTER","Study1","U",3704,"4",2240,"",0,0
"960689",1,"Version A","PUSHER","CLUTTER","Study1","U",3055,"4",383,"",0,0
"w10008086",1,"Version A","PUSHER","CLUTTER","Study1","U",4769,"4",3936,"",0,0
"w10015958",1,"Version A","PUSHER","CLUTTER","Study1","U",3262,"4",1045,"",0,0
"w10020847",1,"Version A","PUSHER","CLUTTER","Study1","U",4928,"4",2829,"DOWN",0,0
"w10033223_tag",1,"Version A","PUSHER","CLUTTER","Study1","U",16184,"4",1951,"",0,0
"W10061905",1,"Version A","PUSHER","CLUTTER","Study1","U",10509,"4",236,"",0,0
"w927437",1,"Version A","PUSHER","CLUTTER","Study1","U",8649,"4",4354,"cart",36.363636363636,0
"214402",1,"Version A","REVOLUTION","WAR","Study1","F",4554,"6",2596,"war",100,100
"960689",1,"Version A","REVOLUTION","WAR","Study1","F",7293,"6",1332,"",0,0
"w10008086",1,"Version A","REVOLUTION","WAR","Study1","F",16933,"6",3166,"",0,0
"w10015958",1,"Version A","REVOLUTION","WAR","Study1","F",12938,"6",1280,"",0,0
"w10020847",1,"Version A","REVOLUTION","WAR","Study1","F",7488,"6",5044,"SOLDIER",20,0
"w10033223_tag",1,"Version A","REVOLUTION","WAR","Study1","F",6828,"6",2671,"",0,0
"W10061905",1,"Version A","REVOLUTION","WAR","Study1","F",9004,"6",7429,"War",100,100
"w927437",1,"Version A","REVOLUTION","WAR","Study1","F",6416,"6",889,"",0,0
"214402",1,"Version A","ROOT","PLANT","Study1","F",2501,"3",1672,"",0,0
"960689",1,"Version A","ROOT","PLANT","Study1","F",5244,"3",333,"",0,0
"w10008086",1,"Version A","ROOT","PLANT","Study1","F",2876,"3",2979,"tree",22.222222222222,0
"w10015958",1,"Version A","ROOT","PLANT","Study1","F",4038,"3",666,"",0,0
"w10020847",1,"Version A","ROOT","PLANT","Study1","F",8689,"3",3267,"CANAL",40,0
"w10033223_tag",1,"Version A","ROOT","PLANT","Study1","F",10290,"3",4557,"plant",100,100
"W10061905",1,"Version A","ROOT","PLANT","Study1","F",13983,"3",1602,"",0,0
"w927437",1,"Version A","ROOT","PLANT","Study1","F",4076,"3",184982,"tree",22.222222222222,0
"214402",1,"Version A","SENTENCE","WORD","Study1","B",3534,"4",2646,"word",100,100
"960689",1,"Version A","SENTENCE","WORD","Study1","B",3349,"4",336,"",0,0
"w10008086",1,"Version A","SENTENCE","WORD","Study1","B",3815,"4",3968,"period",40,0
"w10015958",1,"Version A","SENTENCE","WORD","Study1","B",3392,"4",1493,"",0,0
"w10020847",1,"Version A","SENTENCE","WORD","Study1","B",20884,"5",3908,"LONG",25,0
"w10033223_tag",1,"Version A","SENTENCE","WORD","Study1","B",4883,"4",8991,"word",100,100
"W10061905",1,"Version A","SENTENCE","WORD","Study1","B",9493,"4",578,"",0,0
"w927437",1,"Version A","SENTENCE","WORD","Study1","B",4902,"4",219800,"word",100,100
"214402",1,"Version A","SHOE","FOOT","Study1","S",2473,"3",2102,"lace",0,0
"960689",1,"Version A","SHOE","FOOT","Study1","S",1967,"4",285,"",0,0
"w10008086",1,"Version A","SHOE","FOOT","Study1","S",3242,"4",2361,"lace",0,0
"w10015958",1,"Version A","SHOE","FOOT","Study1","S",4782,"4",624,"",0,0
"w10020847",1,"Version A","SHOE","FOOT","Study1","S",2574,"4",5384,"Ball",0,0
"w10033223_tag",1,"Version A","SHOE","FOOT","Study1","S",3393,"4",8394,"feet",50,0
"W10061905",1,"Version A","SHOE","FOOT","Study1","S",10674,"4",906,"",0,0
"w927437",1,"Version A","SHOE","FOOT","Study1","S",4003,"4",1714,"",0,0
"214402",1,"Version A","SLEEP","DROWSY","Study1","B",3240,"3",2862,"",0,0
"960689",1,"Version A","SLEEP","DROWSY","Study1","B",3150,"3",442,"",0,0
"w10008086",1,"Version A","SLEEP","DROWSY","Study1","B",2579,"3",21200,"",0,0
"w10015958",1,"Version A","SLEEP","DROWSY","Study1","B",17751,"3",1380,"",0,0
"w10020847",1,"Version A","SLEEP","DROWSY","Study1","B",3516,"3",3355,"LONG",20,0
"w10033223_tag",1,"Version A","SLEEP","DROWSY","Study1","B",4506,"3",3583,"nap",0,0
"W10061905",1,"Version A","SLEEP","DROWSY","Study1","B",12745,"3",346,"",0,0
"w927437",1,"Version A","SLEEP","DROWSY","Study1","B",32112,"3",3460,"bed",22.222222222222,0
"214402",1,"Version A","SMELL","STENCH","Study1","B",2896,"2",10477,"stench ",100,100
"960689",1,"Version A","SMELL","STENCH","Study1","B",10065,"2",825,"",0,0
"w10008086",1,"Version A","SMELL","STENCH","Study1","B",2556,"2",3462,"cologne",15.384615384615,0
"w10015958",1,"Version A","SMELL","STENCH","Study1","B",3273,"2",555,"",0,0
"w10020847",1,"Version A","SMELL","STENCH","Study1","B",4684,"2",2511,"GOOD ",0,0
"w10033223_tag",1,"Version A","SMELL","STENCH","Study1","B",4774,"2",8422,"",0,0
"W10061905",1,"Version A","SMELL","STENCH","Study1","B",8491,"2",388,"",0,0
"w927437",1,"Version A","SMELL","STENCH","Study1","B",5441,"2",6093,"nose",20,0
"214402",1,"Version A","SOON","BELT","Study1","U",2204,"3",723,"",0,0
"960689",1,"Version A","SOON","BELT","Study1","U",3178,"3",2893,"",0,0
"w10008086",1,"Version A","SOON","BELT","Study1","U",4157,"3",2531,"late",50,100
"w10015958",1,"Version A","SOON","BELT","Study1","U",7327,"3",792,"",0,0
"w10020847",1,"Version A","SOON","BELT","Study1","U",2502,"3",7755,"LATER",44.444444444444,0
"w10033223_tag",1,"Version A","SOON","BELT","Study1","U",3976,"3",5115,"later",44.444444444444,0
"W10061905",1,"Version A","SOON","BELT","Study1","U",4458,"3",1049,"",0,0
"w927437",1,"Version A","SOON","BELT","Study1","U",3083,"3",1263,"",0,0
"214402",1,"Version A","STRONG","ACCIDENT","Study1","U",5050,"4",2859,"",0,0
"960689",1,"Version A","STRONG","ACCIDENT","Study1","U",3757,"4",322,"",0,0
"w10008086",1,"Version A","STRONG","ACCIDENT","Study1","U",4324,"4",3678,"weak",16.666666666667,0
