"Username","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","JOL.RT","Response.JOL","Response.RT.1","Response.Response","Response.Accuracy","Recall_Score"
"w10061360",5,"JOL Version A","HERD","COW","Study1","F",5551,85,18269,"",0,0
"w10062431_yh",5,"JOL Version A","HERD","COW","Study1","F",3280,100,2481,"cow",100,100
"W909678andDP",5,"JOL Version A","HERD","COW","Study1","F",2531,100,1683,"cow",100,100
"w987277_mcl",5,"JOL Version A","HERD","COW","Study1","F",2566,36,2879,"cattle",22.222222222222,0
"w10002601_rol",5,"JOL Version A","HIDE","SICK","Study1","U",5481,21,8202,"dark",25,0
"w10034240_jdf",5,"JOL Version A","HIDE","SICK","Study1","U",2514,10,2803,"DARK",25,0
"w10039094_sr",5,"JOL Version A","HIDE","SICK","Study1","U",5076,30,9920,"sike",75,100
"w10061360",5,"JOL Version A","HIDE","SICK","Study1","U",8144,70,5351,"seek",50,0
"w10062431_yh",5,"JOL Version A","HIDE","SICK","Study1","U",3173,30,2583,"scare",44.444444444444,0
"W909678andDP",5,"JOL Version A","HIDE","SICK","Study1","U",8972,15,3567,"scared",40,0
"w987277_mcl",5,"JOL Version A","HIDE","SICK","Study1","U",1739,30,2417,"seek",50,0
"w10002601_rol",5,"JOL Version A","HONEY","BEE","Study1","S",3749,100,10059,"bee",100,100
"w10034240_jdf",5,"JOL Version A","HONEY","BEE","Study1","S",1410,99,1561,"BEES",85.714285714286,100
"w10039094_sr",5,"JOL Version A","HONEY","BEE","Study1","S",3162,80,2643,"bees",85.714285714286,100
"w10061360",5,"JOL Version A","HONEY","BEE","Study1","S",3470,99,3068,"bee",100,100
"w10062431_yh",5,"JOL Version A","HONEY","BEE","Study1","S",2255,100,2919,"bees",85.714285714286,100
"W909678andDP",5,"JOL Version A","HONEY","BEE","Study1","S",4892,95,1529,"bee",100,100
"w987277_mcl",5,"JOL Version A","HONEY","BEE","Study1","S",2738,98,1869,"bee",100,100
"w10002601_rol",5,"JOL Version A","HORNET","STING","Study1","F",7196,68,6891,"sting",100,100
"w10034240_jdf",5,"JOL Version A","HORNET","STING","Study1","F",4414,20,2684,"STING",100,100
"w10039094_sr",5,"JOL Version A","HORNET","STING","Study1","F",2930,40,12000,"bugs",22.222222222222,0
"w10061360",5,"JOL Version A","HORNET","STING","Study1","F",6578,79,9212,"sting",100,100
"w10062431_yh",5,"JOL Version A","HORNET","STING","Study1","F",1875,80,2153,"bee",0,0
"W909678andDP",5,"JOL Version A","HORNET","STING","Study1","F",4391,90,3443,"bug",25,0
"w987277_mcl",5,"JOL Version A","HORNET","STING","Study1","F",2349,10,2398,"wasp",22.222222222222,0
"w10002601_rol",5,"JOL Version A","HOT","CHILI","Study1","B",7453,35,6786,"warm",0,0
"w10034240_jdf",5,"JOL Version A","HOT","CHILI","Study1","B",2206,90,7170,"CHILI",100,100
"w10039094_sr",5,"JOL Version A","HOT","CHILI","Study1","B",3309,60,4886,"dog",0,0
"w10061360",5,"JOL Version A","HOT","CHILI","Study1","B",7102,85,54544,"",0,0
"w10062431_yh",5,"JOL Version A","HOT","CHILI","Study1","B",7038,50,2422,"cold",44.444444444444,0
"W909678andDP",5,"JOL Version A","HOT","CHILI","Study1","B",4097,10,4289,"cold",44.444444444444,0
"w987277_mcl",5,"JOL Version A","HOT","CHILI","Study1","B",2734,10,2074,"fire",22.222222222222,0
"w10002601_rol",5,"JOL Version A","HUNGER","FAMINE","Study1","B",7095,24,6194,"starve",33.333333333333,0
"w10034240_jdf",5,"JOL Version A","HUNGER","FAMINE","Study1","B",1214,40,3827,"FOOD",20,0
"w10039094_sr",5,"JOL Version A","HUNGER","FAMINE","Study1","B",6633,20,4355,"games",54.545454545455,0
"w10061360",5,"JOL Version A","HUNGER","FAMINE","Study1","B",5549,75,13733,"famine",100,100
"w10062431_yh",5,"JOL Version A","HUNGER","FAMINE","Study1","B",6715,100,3958,"food",20,0
"W909678andDP",5,"JOL Version A","HUNGER","FAMINE","Study1","B",2356,100,6825,"digestion",26.666666666667,0
"w987277_mcl",5,"JOL Version A","HUNGER","FAMINE","Study1","B",3006,47,6823,"food",20,0
"w10002601_rol",5,"JOL Version A","HYGIENE","CLEAN","Study1","F",4984,98,3982,"clean",100,100
"w10034240_jdf",5,"JOL Version A","HYGIENE","CLEAN","Study1","F",1348,40,3991,"WATER",20,0
"w10039094_sr",5,"JOL Version A","HYGIENE","CLEAN","Study1","F",2526,90,3713,"brush",0,0
"w10061360",5,"JOL Version A","HYGIENE","CLEAN","Study1","F",5834,85,25722,"clean",100,100
"w10062431_yh",5,"JOL Version A","HYGIENE","CLEAN","Study1","F",2581,100,3252,"bathroom",15.384615384615,0
"W909678andDP",5,"JOL Version A","HYGIENE","CLEAN","Study1","F",5262,85,1736,"clean",100,100
"w987277_mcl",5,"JOL Version A","HYGIENE","CLEAN","Study1","F",2580,0,2600,"shower",18.181818181818,0
"w10002601_rol",5,"JOL Version A","KEY","LATCH","Study1","B",5812,44,4865,"latch",100,100
"w10034240_jdf",5,"JOL Version A","KEY","LATCH","Study1","B",2701,20,4318,"LATCHES",83.333333333333,0
"w10039094_sr",5,"JOL Version A","KEY","LATCH","Study1","B",2572,10,5572,"chain",40,0
"w10061360",5,"JOL Version A","KEY","LATCH","Study1","B",6436,60,4819,"hole",22.222222222222,0
"w10062431_yh",5,"JOL Version A","KEY","LATCH","Study1","B",3875,80,2928,"latch",100,100
"W909678andDP",5,"JOL Version A","KEY","LATCH","Study1","B",3703,14,3219,"door",0,0
"w987277_mcl",5,"JOL Version A","KEY","LATCH","Study1","B",2275,22,7393,"lock",44.444444444444,0
"w10002601_rol",5,"JOL Version A","KIDNEY","LIVER","Study1","S",7791,67,3982,"liver",100,100
"w10034240_jdf",5,"JOL Version A","KIDNEY","LIVER","Study1","S",2670,30,2834,"LIVER",100,100
"w10039094_sr",5,"JOL Version A","KIDNEY","LIVER","Study1","S",3206,60,2548,"liver",100,100
"w10061360",5,"JOL Version A","KIDNEY","LIVER","Study1","S",8204,40,6099,"stone",20,0
"w10062431_yh",5,"JOL Version A","KIDNEY","LIVER","Study1","S",2041,100,2729,"liver",100,100
"W909678andDP",5,"JOL Version A","KIDNEY","LIVER","Study1","S",6261,75,2369,"liver",100,100
"w987277_mcl",5,"JOL Version A","KIDNEY","LIVER","Study1","S",1678,68,1685,"liver",100,100
"w10002601_rol",5,"JOL Version A","KING","VASE","Study1","U",7800,5,2192,"",0,0
"w10034240_jdf",5,"JOL Version A","KING","VASE","Study1","U",6154,25,2630,"",0,0
"w10039094_sr",5,"JOL Version A","KING","VASE","Study1","U",3402,0,3511,"",0,0
"w10061360",5,"JOL Version A","KING","VASE","Study1","U",3138,25,21028,"vase",100,100
"w10062431_yh",5,"JOL Version A","KING","VASE","Study1","U",2538,10,3310,"vase",100,100
"W909678andDP",5,"JOL Version A","KING","VASE","Study1","U",54026,0,6673,"queen",22.222222222222,0
"w987277_mcl",5,"JOL Version A","KING","VASE","Study1","U",1618,32,1881,"queen",22.222222222222,0
"w10002601_rol",5,"JOL Version A","LAW","ATTORNEY","Study1","B",4494,77,14959,"order",46.153846153846,0
"w10034240_jdf",5,"JOL Version A","LAW","ATTORNEY","Study1","B",2483,90,3450,"ATTORNEY",100,100
"w10039094_sr",5,"JOL Version A","LAW","ATTORNEY","Study1","B",3214,13,3984,"order",46.153846153846,0
"w10061360",5,"JOL Version A","LAW","ATTORNEY","Study1","B",3825,99,1660,"",0,0
"w10062431_yh",5,"JOL Version A","LAW","ATTORNEY","Study1","B",3545,100,6072,"Attorney",100,100
"W909678andDP",5,"JOL Version A","LAW","ATTORNEY","Study1","B",5645,95,3226,"attorney",100,100
"w987277_mcl",5,"JOL Version A","LAW","ATTORNEY","Study1","B",1787,37,2206,"jury",33.333333333333,0
"w10002601_rol",5,"JOL Version A","LETTUCE","SALAD","Study1","S",4936,80,5819,"salad",100,100
"w10034240_jdf",5,"JOL Version A","LETTUCE","SALAD","Study1","S",6135,50,2217,"SALAD",100,100
"w10039094_sr",5,"JOL Version A","LETTUCE","SALAD","Study1","S",4421,60,4311,"salad",100,100
"w10061360",5,"JOL Version A","LETTUCE","SALAD","Study1","S",7535,33,5926,"salad",100,100
"w10062431_yh",5,"JOL Version A","LETTUCE","SALAD","Study1","S",2091,100,2165,"salad",100,100
"W909678andDP",5,"JOL Version A","LETTUCE","SALAD","Study1","S",3389,100,1952,"salad",100,100
"w987277_mcl",5,"JOL Version A","LETTUCE","SALAD","Study1","S",1534,45,2005,"salad",100,100
"w10002601_rol",5,"JOL Version A","LIFT","WOMAN","Study1","U",4655,14,7034,"pick",0,0
"w10034240_jdf",5,"JOL Version A","LIFT","WOMAN","Study1","U",2833,10,3216,"WOMAN",100,100
"w10039094_sr",5,"JOL Version A","LIFT","WOMAN","Study1","U",1786,1,5287,"up",0,0
"w10061360",5,"JOL Version A","LIFT","WOMAN","Study1","U",6028,55,14094,"woman",100,100
"w10062431_yh",5,"JOL Version A","LIFT","WOMAN","Study1","U",2730,10,3598,"up",0,0
"W909678andDP",5,"JOL Version A","LIFT","WOMAN","Study1","U",5861,0,3486,"women",80,100
"w987277_mcl",5,"JOL Version A","LIFT","WOMAN","Study1","U",2732,80,3811,"weight",18.181818181818,0
"w10002601_rol",5,"JOL Version A","LOCATION","SITE","Study1","S",5798,89,6210,"setting",36.363636363636,0
"w10034240_jdf",5,"JOL Version A","LOCATION","SITE","Study1","S",2976,50,3025,"SITE",100,100
"w10039094_sr",5,"JOL Version A","LOCATION","SITE","Study1","S",6127,60,22266,"destination",13.333333333333,0
"w10061360",5,"JOL Version A","LOCATION","SITE","Study1","S",5424,89,34303,"site",100,100
"w10062431_yh",5,"JOL Version A","LOCATION","SITE","Study1","S",3197,80,4264,"where",22.222222222222,0
"W909678andDP",5,"JOL Version A","LOCATION","SITE","Study1","S",3537,95,6778,"where",22.222222222222,0
"w987277_mcl",5,"JOL Version A","LOCATION","SITE","Study1","S",1480,80,4194,"place",22.222222222222,0
"w10002601_rol",5,"JOL Version A","MACHINE","POSITION","Study1","U",4405,12,3696,"",0,0
"w10034240_jdf",5,"JOL Version A","MACHINE","POSITION","Study1","U",3648,20,2857,"AMMOUNT",26.666666666667,0
"w10039094_sr",5,"JOL Version A","MACHINE","POSITION","Study1","U",3703,10,4505,"wash",16.666666666667,0
"w10061360",5,"JOL Version A","MACHINE","POSITION","Study1","U",6053,30,31070,"gun",18.181818181818,0
"w10062431_yh",5,"JOL Version A","MACHINE","POSITION","Study1","U",2554,10,3168,"place",15.384615384615,0
"W909678andDP",5,"JOL Version A","MACHINE","POSITION","Study1","U",7231,5,10196,"disterly",25,0
"w987277_mcl",5,"JOL Version A","MACHINE","POSITION","Study1","U",4438,6,5241,"",0,0
"w10002601_rol",5,"JOL Version A","MATH","DIVISION","Study1","B",6739,100,5808,"division",100,100
"w10034240_jdf",5,"JOL Version A","MATH","DIVISION","Study1","B",2572,30,5210,"DIVISION",100,100
"w10039094_sr",5,"JOL Version A","MATH","DIVISION","Study1","B",4469,40,4406,"division",100,100
"w10061360",5,"JOL Version A","MATH","DIVISION","Study1","B",4953,55,29534,"Divide",57.142857142857,0
"w10062431_yh",5,"JOL Version A","MATH","DIVISION","Study1","B",2868,90,1983,"",0,0
"W909678andDP",5,"JOL Version A","MATH","DIVISION","Study1","B",6936,25,5075,"division",100,100
"w987277_mcl",5,"JOL Version A","MATH","DIVISION","Study1","B",2416,17,3441,"equation",37.5,0
"w10002601_rol",5,"JOL Version A","MEANING","DEFINITION","Study1","S",3355,100,4966,"definition",100,100
"w10034240_jdf",5,"JOL Version A","MEANING","DEFINITION","Study1","S",2867,70,2773,"APPLE",13.333333333333,0
"w10039094_sr",5,"JOL Version A","MEANING","DEFINITION","Study1","S",3373,80,4254,"definition",100,100
"w10061360",5,"JOL Version A","MEANING","DEFINITION","Study1","S",6989,75,11965,"definition",100,100
"w10062431_yh",5,"JOL Version A","MEANING","DEFINITION","Study1","S",3078,100,3661,"definition",100,100
"W909678andDP",5,"JOL Version A","MEANING","DEFINITION","Study1","S",7139,95,5598,"definition ",100,100
"w987277_mcl",5,"JOL Version A","MEANING","DEFINITION","Study1","S",3776,53,4752,"definition ",100,100
"w10002601_rol",5,"JOL Version A","NUMBER","AMOUNT","Study1","S",5006,100,1650,"",0,0
"w10034240_jdf",5,"JOL Version A","NUMBER","AMOUNT","Study1","S",5338,3,3840,"AMMOUNT",92.307692307692,100
"w10039094_sr",5,"JOL Version A","NUMBER","AMOUNT","Study1","S",3936,80,4094,"letter",16.666666666667,0
"w10061360",5,"JOL Version A","NUMBER","AMOUNT","Study1","S",4713,67,26722,"amount",100,100
"w10062431_yh",5,"JOL Version A","NUMBER","AMOUNT","Study1","S",5982,100,2664,"",0,0
"W909678andDP",5,"JOL Version A","NUMBER","AMOUNT","Study1","S",4838,90,7490,"",0,0
"w987277_mcl",5,"JOL Version A","NUMBER","AMOUNT","Study1","S",2197,22,3742,"",0,0
"w10002601_rol",5,"JOL Version A","ORCHID","FLOWER","Study1","F",4748,38,4473,"flower",100,100
"w10034240_jdf",5,"JOL Version A","ORCHID","FLOWER","Study1","F",3221,50,2677,"TREES",18.181818181818,0
"w10039094_sr",5,"JOL Version A","ORCHID","FLOWER","Study1","F",2907,90,2998,"flower",100,100
"w10061360",5,"JOL Version A","ORCHID","FLOWER","Study1","F",7403,95,4746,"flower",100,100
"w10062431_yh",5,"JOL Version A","ORCHID","FLOWER","Study1","F",2898,100,3196,"flower",100,100
"W909678andDP",5,"JOL Version A","ORCHID","FLOWER","Study1","F",3108,90,2149,"flower",100,100
"w987277_mcl",5,"JOL Version A","ORCHID","FLOWER","Study1","F",2049,76,2280,"flower",100,100
"w10002601_rol",5,"JOL Version A","PARK","HUNGRY","Study1","U",5412,0,4124,"",0,0
"w10034240_jdf",5,"JOL Version A","PARK","HUNGRY","Study1","U",3019,20,1868,"",0,0
"w10039094_sr",5,"JOL Version A","PARK","HUNGRY","Study1","U",3297,30,5949,"ranger",50,0
"w10061360",5,"JOL Version A","PARK","HUNGRY","Study1","U",4399,65,16943,"",0,0
"w10062431_yh",5,"JOL Version A","PARK","HUNGRY","Study1","U",3203,20,4636,"Hungry ",100,100
"W909678andDP",5,"JOL Version A","PARK","HUNGRY","Study1","U",3579,20,5077,"",0,0
"w987277_mcl",5,"JOL Version A","PARK","HUNGRY","Study1","U",2099,44,2669,"swing",36.363636363636,0
"w10002601_rol",5,"JOL Version A","PAST","FUTURE","Study1","S",4989,76,5001,"future",100,100
"w10034240_jdf",5,"JOL Version A","PAST","FUTURE","Study1","S",1792,NA,3227,"FUTURE",100,100
"w10039094_sr",5,"JOL Version A","PAST","FUTURE","Study1","S",2871,70,3885,"future",100,100
"w10061360",5,"JOL Version A","PAST","FUTURE","Study1","S",6492,90,6715,"future",100,100
"w10062431_yh",5,"JOL Version A","PAST","FUTURE","Study1","S",3270,100,3588,"present",30.769230769231,0
"W909678andDP",5,"JOL Version A","PAST","FUTURE","Study1","S",2139,100,2634,"future",100,100
"w987277_mcl",5,"JOL Version A","PAST","FUTURE","Study1","S",3056,35,1662,"",0,0
"w10002601_rol",5,"JOL Version A","PAW","DOG","Study1","F",5373,88,3744,"dog",100,100
"w10034240_jdf",5,"JOL Version A","PAW","DOG","Study1","F",3406,90,2659,"DOG",100,100
"w10039094_sr",5,"JOL Version A","PAW","DOG","Study1","F",6229,60,2651,"dog",100,100
"w10061360",5,"JOL Version A","PAW","DOG","Study1","F",7821,55,7932,"dog",100,100
"w10062431_yh",5,"JOL Version A","PAW","DOG","Study1","F",1891,90,2106,"dog",100,100
"W909678andDP",5,"JOL Version A","PAW","DOG","Study1","F",2921,100,1720,"dog",100,100
"w987277_mcl",5,"JOL Version A","PAW","DOG","Study1","F",1533,46,2318,"dog",100,100
"w10002601_rol",5,"JOL Version A","PLANE","PILOT","Study1","B",4374,3,9516,"pilot",100,100
"w10034240_jdf",5,"JOL Version A","PLANE","PILOT","Study1","B",3486,90,2409,"PIOLIT",72.727272727273,100
"w10039094_sr",5,"JOL Version A","PLANE","PILOT","Study1","B",4444,90,3989,"pilot",100,100
"w10061360",5,"JOL Version A","PLANE","PILOT","Study1","B",7101,65,576,"",0,0
"w10062431_yh",5,"JOL Version A","PLANE","PILOT","Study1","B",2034,90,2472,"pilot",100,100
"W909678andDP",5,"JOL Version A","PLANE","PILOT","Study1","B",3560,97,5054,"pilot",100,100
"w987277_mcl",5,"JOL Version A","PLANE","PILOT","Study1","B",1802,6,4449,"travel",18.181818181818,0
"w10002601_rol",5,"JOL Version A","POP","SODA","Study1","S",6291,69,6531,"soda",100,100
"w10034240_jdf",5,"JOL Version A","POP","SODA","Study1","S",2206,99,1631,"SODA",100,100
"w10039094_sr",5,"JOL Version A","POP","SODA","Study1","S",2812,80,2770,"soda",100,100
"w10061360",5,"JOL Version A","POP","SODA","Study1","S",7266,75,9504,"soda",100,100
"w10062431_yh",5,"JOL Version A","POP","SODA","Study1","S",2008,90,2578,"soda",100,100
"W909678andDP",5,"JOL Version A","POP","SODA","Study1","S",4773,100,2758,"soda",100,100
"w987277_mcl",5,"JOL Version A","POP","SODA","Study1","S",2094,65,2467,"song",50,0
"w10002601_rol",5,"JOL Version A","PUSHER","CLUTTER","Study1","U",7652,10,2654,"",0,0
"w10034240_jdf",5,"JOL Version A","PUSHER","CLUTTER","Study1","U",3667,10,4068,"PULLER",46.153846153846,0
"w10039094_sr",5,"JOL Version A","PUSHER","CLUTTER","Study1","U",3554,1,3624,"",0,0
"w10061360",5,"JOL Version A","PUSHER","CLUTTER","Study1","U",4167,35,806,"",0,0
"w10062431_yh",5,"JOL Version A","PUSHER","CLUTTER","Study1","U",5040,30,7487,"",0,0
"W909678andDP",5,"JOL Version A","PUSHER","CLUTTER","Study1","U",3413,30,7491,"",0,0
"w987277_mcl",5,"JOL Version A","PUSHER","CLUTTER","Study1","U",2820,5,2398,"button",46.153846153846,0
"w10002601_rol",5,"JOL Version A","REVOLUTION","WAR","Study1","F",8825,70,4236,"war",100,100
"w10034240_jdf",5,"JOL Version A","REVOLUTION","WAR","Study1","F",2730,30,3265,"TURN",28.571428571429,0
"w10039094_sr",5,"JOL Version A","REVOLUTION","WAR","Study1","F",2788,100,2296,"war",100,100
"w10061360",5,"JOL Version A","REVOLUTION","WAR","Study1","F",7708,99,9796,"war",100,100
"w10062431_yh",5,"JOL Version A","REVOLUTION","WAR","Study1","F",3183,90,2206,"war",100,100
"W909678andDP",5,"JOL Version A","REVOLUTION","WAR","Study1","F",6388,90,1514,"war",100,100
"w987277_mcl",5,"JOL Version A","REVOLUTION","WAR","Study1","F",2559,17,3486,"movement",0,0
"w10002601_rol",5,"JOL Version A","ROOT","PLANT","Study1","F",8531,78,4542,"stem",22.222222222222,0
"w10034240_jdf",5,"JOL Version A","ROOT","PLANT","Study1","F",2605,70,2326,"TREES",20,0
"w10039094_sr",5,"JOL Version A","ROOT","PLANT","Study1","F",4894,65,8326,"tree",22.222222222222,0
"w10061360",5,"JOL Version A","ROOT","PLANT","Study1","F",4918,66,41809,"",0,0
"w10062431_yh",5,"JOL Version A","ROOT","PLANT","Study1","F",15370,50,1933,"plant",100,100
"W909678andDP",5,"JOL Version A","ROOT","PLANT","Study1","F",4506,100,2481,"tree",22.222222222222,0
"w987277_mcl",5,"JOL Version A","ROOT","PLANT","Study1","F",2338,88,2235,"beer",0,0
"w10002601_rol",5,"JOL Version A","SENTENCE","WORD","Study1","B",6283,74,4399,"word",100,100
"w10034240_jdf",5,"JOL Version A","SENTENCE","WORD","Study1","B",1844,60,2314,"WORDS",88.888888888889,100
"w10039094_sr",5,"JOL Version A","SENTENCE","WORD","Study1","B",2606,50,3522,"grammar",18.181818181818,0
"w10061360",5,"JOL Version A","SENTENCE","WORD","Study1","B",3304,70,1894,"",0,0
"w10062431_yh",5,"JOL Version A","SENTENCE","WORD","Study1","B",2553,90,4091,"word",100,100
"W909678andDP",5,"JOL Version A","SENTENCE","WORD","Study1","B",4791,90,9019,"paragraph",15.384615384615,0
"w987277_mcl",5,"JOL Version A","SENTENCE","WORD","Study1","B",1735,80,6129,"period ",40,0
"w10002601_rol",5,"JOL Version A","SHOE","FOOT","Study1","S",4695,100,5260,"foot",100,100
"w10034240_jdf",5,"JOL Version A","SHOE","FOOT","Study1","S",2401,99,1539,"FOOT",100,100
"w10039094_sr",5,"JOL Version A","SHOE","FOOT","Study1","S",36866,80,4176,"",0,0
"w10061360",5,"JOL Version A","SHOE","FOOT","Study1","S",6173,75,22067,"foot",100,100
"w10062431_yh",5,"JOL Version A","SHOE","FOOT","Study1","S",2688,90,2246,"lace",0,0
"W909678andDP",5,"JOL Version A","SHOE","FOOT","Study1","S",4115,90,5680,"",0,0
"w987277_mcl",5,"JOL Version A","SHOE","FOOT","Study1","S",1708,30,2350,"size",0,0
"w10002601_rol",5,"JOL Version A","SLEEP","DROWSY","Study1","B",5449,78,8578,"drowsy",100,100
"w10034240_jdf",5,"JOL Version A","SLEEP","DROWSY","Study1","B",7242,40,2165,"BED",22.222222222222,0
"w10039094_sr",5,"JOL Version A","SLEEP","DROWSY","Study1","B",3935,30,6197,"",0,0
"w10061360",5,"JOL Version A","SLEEP","DROWSY","Study1","B",5526,100,23549,"drowsy",100,100
"w10062431_yh",5,"JOL Version A","SLEEP","DROWSY","Study1","B",1669,90,3981,"awake",18.181818181818,0
"W909678andDP",5,"JOL Version A","SLEEP","DROWSY","Study1","B",7401,90,2914,"rest",40,0
"w987277_mcl",5,"JOL Version A","SLEEP","DROWSY","Study1","B",4241,50,3419,"night",0,0
"w10002601_rol",5,"JOL Version A","SMELL","STENCH","Study1","B",6742,97,7329,"stinch",83.333333333333,100
"w10034240_jdf",5,"JOL Version A","SMELL","STENCH","Study1","B",3169,70,2610,"STENCH",100,100
"w10039094_sr",5,"JOL Version A","SMELL","STENCH","Study1","B",3128,60,4449,"nose",20,0
"w10061360",5,"JOL Version A","SMELL","STENCH","Study1","B",4430,80,23825,"stench",100,100
"w10062431_yh",5,"JOL Version A","SMELL","STENCH","Study1","B",3784,90,4660,"hungry",16.666666666667,0
"W909678andDP",5,"JOL Version A","SMELL","STENCH","Study1","B",18783,97,4430,"stink",54.545454545455,0
"w987277_mcl",5,"JOL Version A","SMELL","STENCH","Study1","B",3008,45,2312,"nose",20,0
"w10002601_rol",5,"JOL Version A","SOON","BELT","Study1","U",4736,2,7364,"now",0,0
"w10034240_jdf",5,"JOL Version A","SOON","BELT","Study1","U",870,NA,2860,"ENOUGH",20,0
"w10039094_sr",5,"JOL Version A","SOON","BELT","Study1","U",3657,2,2525,"",0,0
"w10061360",5,"JOL Version A","SOON","BELT","Study1","U",5692,30,1312,"",0,0
"w10062431_yh",5,"JOL Version A","SOON","BELT","Study1","U",4355,10,2134,"now",0,0
"W909678andDP",5,"JOL Version A","SOON","BELT","Study1","U",4085,1,22396,"today",22.222222222222,0
"w987277_mcl",5,"JOL Version A","SOON","BELT","Study1","U",2071,80,2072,"after",22.222222222222,0
"w10002601_rol",5,"JOL Version A","STRONG","ACCIDENT","Study1","U",12201,48,5979,"weak",16.666666666667,0
"w10034240_jdf",5,"JOL Version A","STRONG","ACCIDENT","Study1","U",4721,40,3491,"HOLD",16.666666666667,0
"w10039094_sr",5,"JOL Version A","STRONG","ACCIDENT","Study1","U",2912,20,3385,"weak",16.666666666667,0
"w10061360",5,"JOL Version A","STRONG","ACCIDENT","Study1","U",17292,45,14963,"",0,0
"w10062431_yh",5,"JOL Version A","STRONG","ACCIDENT","Study1","U",5946,20,2618,"weak",16.666666666667,0
