"Username","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","VC.RT","Response.JOL","Response.RT.1","Response.Response","Response.Accuracy","Recall_Score"
"10077356",4,"Version D","GAME","CLUE","Study2","B",2990,4,7995,"time",25,0
"938615",4,"Version D","GAME","CLUE","Study2","B",6116,4,28395,"VIDEO",22.222222222222,0
"w10003113_hkb",4,"Version D","GAME","CLUE","Study2","B",3101,4,351,"",0,0
"w10035783",4,"Version D","GAME","CLUE","Study2","B",3334,4,3514,"system",20,0
"w10046535_PLR",4,"Version D","GAME","CLUE","Study2","B",1149,2,1909,"",0,0
"w10052270",4,"Version D","GAME","CLUE","Study2","B",12243,4,62741,"clue",100,100
"10077356",4,"Version D","GROUND","EARTH","Study2","S",4473,4,4255,"floor",20,0
"938615",4,"Version D","GROUND","EARTH","Study2","S",3509,4,2592,"DIRT",44.444444444444,0
"w10003113_hkb",4,"Version D","GROUND","EARTH","Study2","S",4071,4,405,"",0,0
"w10035783",4,"Version D","GROUND","EARTH","Study2","S",8495,4,2065,"top",25,0
"w10046535_PLR",4,"Version D","GROUND","EARTH","Study2","S",1130,2,842,"",0,0
"w10052270",4,"Version D","GROUND","EARTH","Study2","S",34305,4,11843,"earth",100,100
"10077356",4,"Version D","HATE","NAME","Study2","U",3419,4,3128,"love",25,0
"938615",4,"Version D","HATE","NAME","Study2","U",3668,4,4050,"LOVE",25,0
"w10003113_hkb",4,"Version D","HATE","NAME","Study2","U",2312,4,592,"",0,0
"w10035783",4,"Version D","HATE","NAME","Study2","U",3023,4,1733,"love",25,0
"w10046535_PLR",4,"Version D","HATE","NAME","Study2","U",1284,2,1902,"love",25,0
"w10052270",4,"Version D","HATE","NAME","Study2","U",20029,4,3264,"name",100,100
"10077356",4,"Version D","HAVE","OWN","Study2","S",2716,3,10784,"take",0,0
"938615",4,"Version D","HAVE","OWN","Study2","S",2335,3,3065,"GIVEN",25,0
"w10003113_hkb",4,"Version D","HAVE","OWN","Study2","S",2288,3,407,"",0,0
"w10035783",4,"Version D","HAVE","OWN","Study2","S",4465,3,4173,"have",0,0
"w10046535_PLR",4,"Version D","HAVE","OWN","Study2","S",1015,2,1350,"not",33.333333333333,0
"w10052270",4,"Version D","HAVE","OWN","Study2","S",39872,3,16441,"own",100,100
"10077356",4,"Version D","HEAD","SCALP","Study2","B",2999,3,3102,"toe",0,0
"938615",4,"Version D","HEAD","SCALP","Study2","B",2402,3,2804,"HAIR",22.222222222222,0
"w10003113_hkb",4,"Version D","HEAD","SCALP","Study2","B",2656,3,55,"",0,0
"w10035783",4,"Version D","HEAD","SCALP","Study2","B",5152,3,5126,"feet",0,0
"w10046535_PLR",4,"Version D","HEAD","SCALP","Study2","B",2268,2,1858,"hurt",0,0
"w10052270",4,"Version D","HEAD","SCALP","Study2","B",22254,3,20014,"scalp",100,100
"10077356",4,"Version D","JAR","MASON","Study2","S",3275,3,11518,"tank",44.444444444444,0
"938615",4,"Version D","JAR","MASON","Study2","S",2972,3,6155,"GLASS",40,0
"w10003113_hkb",4,"Version D","JAR","MASON","Study2","S",13449,3,1120,"",0,0
"w10035783",4,"Version D","JAR","MASON","Study2","S",3077,3,3396,"jar",25,0
"w10046535_PLR",4,"Version D","JAR","MASON","Study2","S",1265,3,1777,"open",44.444444444444,0
"w10052270",4,"Version D","JAR","MASON","Study2","S",19597,3,19416,"mason",100,100
"10077356",4,"Version D","JOKE","KEYS","Study2","U",3799,3,4402,"laugh",0,0
"938615",4,"Version D","JOKE","KEYS","Study2","U",2877,3,2614,"FUNNY",22.222222222222,0
"w10003113_hkb",4,"Version D","JOKE","KEYS","Study2","U",4128,3,678,"",0,0
"w10035783",4,"Version D","JOKE","KEYS","Study2","U",5012,3,2540,"funny",22.222222222222,0
"w10046535_PLR",4,"Version D","JOKE","KEYS","Study2","U",1698,2,2174,"hate",25,0
"w10052270",4,"Version D","JOKE","KEYS","Study2","U",25574,3,4352,"keys",100,100
"10077356",4,"Version D","LEAGUE","BASEBALL","Study2","F",6127,7,6498,"bound",15.384615384615,0
"938615",4,"Version D","LEAGUE","BASEBALL","Study2","F",7214,7,4268,"Sports",14.285714285714,0
"w10003113_hkb",4,"Version D","LEAGUE","BASEBALL","Study2","F",11779,7,513,"",0,0
"w10035783",4,"Version D","LEAGUE","BASEBALL","Study2","F",5661,6,3273,"sport",15.384615384615,0
"w10046535_PLR",4,"Version D","LEAGUE","BASEBALL","Study2","F",1779,2,780,"",0,0
"w10052270",4,"Version D","LEAGUE","BASEBALL","Study2","F",69965,7,5529,"baseball",100,100
"10077356",4,"Version D","LIE","TRUTH","Study2","S",2532,3,4802,"truth",100,100
"938615",4,"Version D","LIE","TRUTH","Study2","S",2574,3,4178,"MYTH",44.444444444444,0
"w10003113_hkb",4,"Version D","LIE","TRUTH","Study2","S",3823,2,85,"",0,0
"w10035783",4,"Version D","LIE","TRUTH","Study2","S",3367,3,2227,"stpry",40,0
"w10046535_PLR",4,"Version D","LIE","TRUTH","Study2","S",2049,2,613,"",0,0
"w10052270",4,"Version D","LIE","TRUTH","Study2","S",47960,3,6667,"truth",100,100
"10077356",4,"Version D","LONELY","ALONE","Study2","S",4795,4,9600,"together",30.769230769231,0
"938615",4,"Version D","LONELY","ALONE","Study2","S",4547,5,5646,"SAD",25,0
"w10003113_hkb",4,"Version D","LONELY","ALONE","Study2","S",2979,5,35,"",0,0
"w10035783",4,"Version D","LONELY","ALONE","Study2","S",5729,5,8349,"lonely",72.727272727273,0
"w10046535_PLR",4,"Version D","LONELY","ALONE","Study2","S",1769,4,2915,"",0,0
"w10052270",4,"Version D","LONELY","ALONE","Study2","S",23232,5,127659,"alone",100,100
"10077356",4,"Version D","LONG","EXTENSION","Study2","B",7972,5,6058,"distance",23.529411764706,0
"938615",4,"Version D","LONG","EXTENSION","Study2","B",7396,5,3079,"SHORT",28.571428571429,0
"w10003113_hkb",4,"Version D","LONG","EXTENSION","Study2","B",7811,5,435,"",0,0
"w10035783",4,"Version D","LONG","EXTENSION","Study2","B",8790,5,2084,"short",28.571428571429,0
"w10046535_PLR",4,"Version D","LONG","EXTENSION","Study2","B",2074,4,1754,"short",28.571428571429,0
"w10052270",4,"Version D","LONG","EXTENSION","Study2","B",195127,5,8560,"extension",100,100
"10077356",4,"Version D","LOVE","AFFECTION","Study2","B",4775,6,3233,"hate",30.769230769231,0
"938615",4,"Version D","LOVE","AFFECTION","Study2","B",7115,6,4321,"Pain",46.153846153846,0
"w10003113_hkb",4,"Version D","LOVE","AFFECTION","Study2","B",6543,6,537,"",0,0
"w10035783",4,"Version D","LOVE","AFFECTION","Study2","B",5265,5,3189,"love",15.384615384615,0
"w10046535_PLR",4,"Version D","LOVE","AFFECTION","Study2","B",2601,3,1348,"hate",30.769230769231,0
"w10052270",4,"Version D","LOVE","AFFECTION","Study2","B",122786,6,31732,"affection",100,100
"10077356",4,"Version D","MAROON","JUSTICE","Study2","U",5773,6,4199,"color",16.666666666667,0
"938615",4,"Version D","MAROON","JUSTICE","Study2","U",6392,6,3175,"WHITE",33.333333333333,0
"w10003113_hkb",4,"Version D","MAROON","JUSTICE","Study2","U",4819,6,1025,"",0,0
"w10035783",4,"Version D","MAROON","JUSTICE","Study2","U",6712,6,3423,"maroon",0,0
"w10046535_PLR",4,"Version D","MAROON","JUSTICE","Study2","U",3545,4,319,"",0,0
"w10052270",4,"Version D","MAROON","JUSTICE","Study2","U",74008,6,24992,"justice",100,100
"10077356",4,"Version D","Morning","TEMPERATURE","Study2","U",7122,7,5592,"night",12.5,0
"938615",4,"Version D","Morning","TEMPERATURE","Study2","U",6942,7,2945,"NIGHT",12.5,0
"w10003113_hkb",4,"Version D","Morning","TEMPERATURE","Study2","U",5803,7,334,"",0,0
"w10035783",4,"Version D","Morning","TEMPERATURE","Study2","U",11006,7,3317,"night",12.5,0
"w10046535_PLR",4,"Version D","Morning","TEMPERATURE","Study2","U",4203,6,1733,"night",12.5,0
"w10052270",4,"Version D","Morning","TEMPERATURE","Study2","U",191436,7,19099,"temperature",100,100
"10077356",4,"Version D","MYSTERY","DETECTIVE","Study2","B",5488,5,3580,"book",0,0
"938615",4,"Version D","MYSTERY","DETECTIVE","Study2","B",8154,5,4227,"MTHE",30.769230769231,0
"w10003113_hkb",4,"Version D","MYSTERY","DETECTIVE","Study2","B",5373,7,492,"",0,0
"w10035783",4,"Version D","MYSTERY","DETECTIVE","Study2","B",8172,5,3005,"figure",26.666666666667,0
"w10046535_PLR",4,"Version D","MYSTERY","DETECTIVE","Study2","B",2407,6,1038,"",0,0
"w10052270",4,"Version D","MYSTERY","DETECTIVE","Study2","B",112886,5,13081,"decetive",82.352941176471,100
"10077356",4,"Version D","NAP","SLEEP","Study2","F",2941,3,5446,"time",22.222222222222,0
"938615",4,"Version D","NAP","SLEEP","Study2","F",2367,3,3396,"SLEEP",100,100
"w10003113_hkb",4,"Version D","NAP","SLEEP","Study2","F",1850,3,1519,"",0,0
"w10035783",4,"Version D","NAP","SLEEP","Study2","F",4089,3,2262,"sleep",100,100
"w10046535_PLR",4,"Version D","NAP","SLEEP","Study2","F",1803,2,3747,"sleep",100,100
"w10052270",4,"Version D","NAP","SLEEP","Study2","F",57005,3,14861,"sleep",100,100
"10077356",4,"Version D","NOISE","LOUD","Study2","S",3790,5,19346,"maker",0,0
"938615",4,"Version D","NOISE","LOUD","Study2","S",6504,5,2457,"EAR",0,0
"w10003113_hkb",4,"Version D","NOISE","LOUD","Study2","S",2811,4,184,"",0,0
"w10035783",4,"Version D","NOISE","LOUD","Study2","S",6809,5,3683,"loud",100,100
"w10046535_PLR",4,"Version D","NOISE","LOUD","Study2","S",1546,2,2147,"sound",66.666666666667,0
"w10052270",4,"Version D","NOISE","LOUD","Study2","S",16932,5,30197,"loud",100,100
"10077356",4,"Version D","OBTAIN","MEAT","Study2","U",4123,5,7198,"create",60,0
"938615",4,"Version D","OBTAIN","MEAT","Study2","U",5339,5,2801,"GET",57.142857142857,0
"w10003113_hkb",4,"Version D","OBTAIN","MEAT","Study2","U",3550,5,624,"",0,0
"w10035783",4,"Version D","OBTAIN","MEAT","Study2","U",5170,5,6168,"obtain",20,0
"w10046535_PLR",4,"Version D","OBTAIN","MEAT","Study2","U",1602,3,987,"",0,0
"w10052270",4,"Version D","OBTAIN","MEAT","Study2","U",18790,5,22798,"meat",100,100
"10077356",4,"Version D","OUNCE","BOTH","Study2","U",4305,4,5593,"inch",25,0
"938615",4,"Version D","OUNCE","BOTH","Study2","U",2803,4,4404,"TONN",25,0
"w10003113_hkb",4,"Version D","OUNCE","BOTH","Study2","U",3124,4,107,"",0,0
"w10035783",4,"Version D","OUNCE","BOTH","Study2","U",3800,4,3331,"weight",20,0
"w10046535_PLR",4,"Version D","OUNCE","BOTH","Study2","U",1302,2,3244,"pound",22.222222222222,0
"w10052270",4,"Version D","OUNCE","BOTH","Study2","U",69678,4,16472,"both",100,100
"10077356",4,"Version D","PANTHER","CAT","Study2","F",2875,3,6395,"cat",100,100
"938615",4,"Version D","PANTHER","CAT","Study2","F",2662,3,2733,"CAT",100,100
"w10003113_hkb",4,"Version D","PANTHER","CAT","Study2","F",2397,NA,101,"",0,0
"w10035783",4,"Version D","PANTHER","CAT","Study2","F",4493,3,3930,"panther",40,0
"w10046535_PLR",4,"Version D","PANTHER","CAT","Study2","F",1645,3,2597,"animal",22.222222222222,0
"w10052270",4,"Version D","PANTHER","CAT","Study2","F",115504,3,10344,"cat",100,100
"10077356",4,"Version D","PAPER","DOCUMENT","Study2","B",4882,5,5157,"pencil",28.571428571429,0
"938615",4,"Version D","PAPER","DOCUMENT","Study2","B",4395,5,14993,"RIP",0,0
"w10003113_hkb",4,"Version D","PAPER","DOCUMENT","Study2","B",3457,5,32,"",0,0
"w10035783",4,"Version D","PAPER","DOCUMENT","Study2","B",6938,5,4661,"pencil",28.571428571429,0
"w10046535_PLR",4,"Version D","PAPER","DOCUMENT","Study2","B",2460,5,2118,"cut",54.545454545455,0
"w10052270",4,"Version D","PAPER","DOCUMENT","Study2","B",37656,5,31370,"document",100,100
"10077356",4,"Version D","PENGUIN","BIRD","Study2","F",3437,4,4769,"animal",20,0
"938615",4,"Version D","PENGUIN","BIRD","Study2","F",3654,4,2535,"Bird",100,100
"w10003113_hkb",4,"Version D","PENGUIN","BIRD","Study2","F",3162,4,121,"",0,0
"w10035783",4,"Version D","PENGUIN","BIRD","Study2","F",5000,4,3133,"feet",0,0
"w10046535_PLR",4,"Version D","PENGUIN","BIRD","Study2","F",1213,3,2055,"bird",100,100
"w10052270",4,"Version D","PENGUIN","BIRD","Study2","F",247738,4,3285,"bird",100,100
"10077356",4,"Version D","PLANT","CACTUS","Study2","B",3791,3,5405,"plants",50,0
"938615",4,"Version D","PLANT","CACTUS","Study2","B",3624,3,4739,"Grass",36.363636363636,0
"w10003113_hkb",4,"Version D","PLANT","CACTUS","Study2","B",10309,3,556,"",0,0
"w10035783",4,"Version D","PLANT","CACTUS","Study2","B",9493,3,3674,"seed",20,0
"w10046535_PLR",4,"Version D","PLANT","CACTUS","Study2","B",1921,3,4876,"aloe",20,0
"w10052270",4,"Version D","PLANT","CACTUS","Study2","B",589638,3,9090,"catcus",83.333333333333,100
"10077356",4,"Version D","RED","CHERRY","Study2","B",2538,2,3767,"blue",20,0
"938615",4,"Version D","RED","CHERRY","Study2","B",3192,2,4372,"Blue",20,0
"w10003113_hkb",4,"Version D","RED","CHERRY","Study2","B",2536,2,354,"",0,0
"w10035783",4,"Version D","RED","CHERRY","Study2","B",8002,2,2602,"blue",20,0
"w10046535_PLR",4,"Version D","RED","CHERRY","Study2","B",2446,3,547,"",0,0
"w10052270",4,"Version D","RED","CHERRY","Study2","B",13671,2,51720,"cherry",100,100
"10077356",4,"Version D","REEL","ROD","Study2","S",3923,3,7091,"fake",0,0
"938615",4,"Version D","REEL","ROD","Study2","S",2092,3,3952,"ROD",100,100
"w10003113_hkb",4,"Version D","REEL","ROD","Study2","S",2029,3,564,"",0,0
"w10035783",4,"Version D","REEL","ROD","Study2","S",2737,3,2580,"reel",28.571428571429,0
"w10046535_PLR",4,"Version D","REEL","ROD","Study2","S",1210,2,2067,"fish",0,0
"w10052270",4,"Version D","REEL","ROD","Study2","S",26361,3,9525,"rod",100,100
"10077356",4,"Version D","REVENGE","EVEN","Study2","F",4438,5,3175,"",0,0
"938615",4,"Version D","REVENGE","EVEN","Study2","F",3997,5,4390,"Karma",0,0
"w10003113_hkb",4,"Version D","REVENGE","EVEN","Study2","F",3675,5,416,"",0,0
"w10035783",4,"Version D","REVENGE","EVEN","Study2","F",4696,5,3295,"good",0,0
"w10046535_PLR",4,"Version D","REVENGE","EVEN","Study2","F",1267,3,2690,"fight",0,0
"w10052270",4,"Version D","REVENGE","EVEN","Study2","F",29147,5,22360,"even",100,100
"10077356",4,"Version D","SARDINE","FISH","Study2","F",3672,4,929,"",0,0
"938615",4,"Version D","SARDINE","FISH","Study2","F",3067,3,1847,"FISH",100,100
"w10003113_hkb",4,"Version D","SARDINE","FISH","Study2","F",3390,4,693,"",0,0
"w10035783",4,"Version D","SARDINE","FISH","Study2","F",3430,4,2343,"fish",100,100
"w10046535_PLR",4,"Version D","SARDINE","FISH","Study2","F",1526,3,6404,"fish",100,100
"w10052270",4,"Version D","SARDINE","FISH","Study2","F",54094,4,4481,"fish",100,100
"10077356",4,"Version D","SCAR","MAIN","Study2","U",2395,3,4129,"face",25,0
"938615",4,"Version D","SCAR","MAIN","Study2","U",2270,3,2509,"CUT",0,0
"w10003113_hkb",4,"Version D","SCAR","MAIN","Study2","U",2566,3,681,"",0,0
"w10035783",4,"Version D","SCAR","MAIN","Study2","U",2883,3,2616,"red",0,0
"w10046535_PLR",4,"Version D","SCAR","MAIN","Study2","U",1845,2,2395,"face",25,0
"w10052270",4,"Version D","SCAR","MAIN","Study2","U",630275,3,28703,"main",100,100
"10077356",4,"Version D","SCISSORS","SHEARS","Study2","B",5336,4,16527,"cut",0,0
"938615",4,"Version D","SCISSORS","SHEARS","Study2","B",3879,4,5739,"CUT",0,0
"w10003113_hkb",4,"Version D","SCISSORS","SHEARS","Study2","B",3821,4,632,"",0,0
"w10035783",4,"Version D","SCISSORS","SHEARS","Study2","B",21270,4,2319,"paper",36.363636363636,0
"w10046535_PLR",4,"Version D","SCISSORS","SHEARS","Study2","B",2136,3,2374,"shears",100,100
"w10052270",4,"Version D","SCISSORS","SHEARS","Study2","B",33974,4,6769,"shears",100,100
"10077356",4,"Version D","SEATBELT","SAFETY","Study2","S",4701,5,6670,"car",22.222222222222,0
"938615",4,"Version D","SEATBELT","SAFETY","Study2","S",4318,5,3160,"car",22.222222222222,0
"w10003113_hkb",4,"Version D","SEATBELT","SAFETY","Study2","S",23609,5,627,"",0,0
"w10035783",4,"Version D","SEATBELT","SAFETY","Study2","S",7303,6,7281,"wreak",18.181818181818,0
"w10046535_PLR",4,"Version D","SEATBELT","SAFETY","Study2","S",2216,4,503,"",0,0
"w10052270",4,"Version D","SEATBELT","SAFETY","Study2","S",68604,5,6074,"safety",100,100
"10077356",4,"Version D","SHAKE","Shell","Study2","U",4900,3,1566,"",0,0
"938615",4,"Version D","SHAKE","Shell","Study2","U",2835,3,4202,"Stir",22.222222222222,0
"w10003113_hkb",4,"Version D","SHAKE","Shell","Study2","U",3790,3,365,"",0,0
"w10035783",4,"Version D","SHAKE","Shell","Study2","U",4307,3,5286,"shake",60,0
"w10046535_PLR",4,"Version D","SHAKE","Shell","Study2","U",1698,2,2856,"bake",22.222222222222,0
"w10052270",4,"Version D","SHAKE","Shell","Study2","U",19825,3,10184,"shell",100,100
"10077356",4,"Version D","SHAVE","RAZOR","Study2","S",4038,4,11325,"cream",40,0
"938615",4,"Version D","SHAVE","RAZOR","Study2","S",3184,4,5208,"CLEAN",20,0
"w10003113_hkb",4,"Version D","SHAVE","RAZOR","Study2","S",3887,4,78,"",0,0
"w10035783",4,"Version D","SHAVE","RAZOR","Study2","S",5004,4,2724,"clear",40,0
"w10046535_PLR",4,"Version D","SHAVE","RAZOR","Study2","S",2542,3,3653,"area",44.444444444444,0
"w10052270",4,"Version D","SHAVE","RAZOR","Study2","S",72838,4,8685,"razor",100,100
"10077356",4,"Version D","SIGN","LOAN","Study2","U",2105,3,4699,"up",0,0
"938615",4,"Version D","SIGN","LOAN","Study2","U",2302,3,5814,"STOP",25,0
"w10003113_hkb",4,"Version D","SIGN","LOAN","Study2","U",3072,3,335,"",0,0
"w10035783",4,"Version D","SIGN","LOAN","Study2","U",3593,3,5499,"sign",25,0
"w10046535_PLR",4,"Version D","SIGN","LOAN","Study2","U",2235,2,3064,"signal",20,0
"w10052270",4,"Version D","SIGN","LOAN","Study2","U",97948,3,11033,"loan",100,100
"10077356",4,"Version D","SMELL","INCENSE","Study2","B",3712,4,7634,"hear",18.181818181818,0
"938615",4,"Version D","SMELL","INCENSE","Study2","B",3614,4,4587,"Scent",50,0
"w10003113_hkb",4,"Version D","SMELL","INCENSE","Study2","B",3455,4,140,"",0,0
"w10035783",4,"Version D","SMELL","INCENSE","Study2","B",9090,4,3682,"good",0,0
"w10046535_PLR",4,"Version D","SMELL","INCENSE","Study2","B",1563,3,1800,"taste",33.333333333333,0
"w10052270",4,"Version D","SMELL","INCENSE","Study2","B",72940,4,29782,"incense",100,100
"10077356",4,"Version D","STEAK","GIVE","Study2","U",2898,4,7814,"meat",25,0
"938615",4,"Version D","STEAK","GIVE","Study2","U",2869,4,5608,"FOOD",0,0
"w10003113_hkb",4,"Version D","STEAK","GIVE","Study2","U",2325,4,271,"",0,0
"w10035783",4,"Version D","STEAK","GIVE","Study2","U",3350,4,3290,"res",28.571428571429,0
"w10046535_PLR",4,"Version D","STEAK","GIVE","Study2","U",1158,2,3214,"shake",22.222222222222,0
"w10052270",4,"Version D","STEAK","GIVE","Study2","U",34354,4,3072,"give",100,100
"10077356",4,"Version D","STRAWBERRY","FRUIT","Study2","F",5296,4,5796,"fruit",100,100
"938615",4,"Version D","STRAWBERRY","FRUIT","Study2","F",3429,4,3796,"FRUIT",100,100
"w10003113_hkb",4,"Version D","STRAWBERRY","FRUIT","Study2","F",11362,4,318,"",0,0
"w10035783",4,"Version D","STRAWBERRY","FRUIT","Study2","F",7655,4,3291,"grapes",18.181818181818,0
"w10046535_PLR",4,"Version D","STRAWBERRY","FRUIT","Study2","F",3057,4,3458,"fruit",100,100
"w10052270",4,"Version D","STRAWBERRY","FRUIT","Study2","F",75816,4,11498,"fruit",100,100
"10077356",4,"Version D","TAN","SUN","Study2","S",2366,2,4699,"line",28.571428571429,0
"938615",4,"Version D","TAN","SUN","Study2","S",1808,2,2675,"PALE",0,0
"w10003113_hkb",4,"Version D","TAN","SUN","Study2","S",2144,2,85,"",0,0
"w10035783",4,"Version D","TAN","SUN","Study2","S",2252,2,2196,"white",0,0
"w10046535_PLR",4,"Version D","TAN","SUN","Study2","S",1447,2,2128,"brown",25,0
"w10052270",4,"Version D","TAN","SUN","Study2","S",10745,2,2652,"sun",100,100
"10077356",4,"Version D","TEMPER","TANTRUM","Study2","S",3972,4,8550,"hot",20,0
"938615",4,"Version D","TEMPER","TANTRUM","Study2","S",5372,4,3768,"ANGRY",50,0
"w10003113_hkb",4,"Version D","TEMPER","TANTRUM","Study2","S",2806,4,352,"",0,0
"w10035783",4,"Version D","TEMPER","TANTRUM","Study2","S",6763,4,2699,"anger",50,0
"w10046535_PLR",4,"Version D","TEMPER","TANTRUM","Study2","S",1823,4,4126,"tantrum",100,100
"w10052270",4,"Version D","TEMPER","TANTRUM","Study2","S",113113,4,43235,"tantrum",100,100
"10077356",4,"Version D","THIMBLE","THREAD","Study2","F",4639,4,7170,"smooth",33.333333333333,0
"938615",4,"Version D","THIMBLE","THREAD","Study2","F",3895,4,5684,"THUMB",36.363636363636,0
"w10003113_hkb",4,"Version D","THIMBLE","THREAD","Study2","F",3916,4,36,"",0,0
"w10035783",4,"Version D","THIMBLE","THREAD","Study2","F",6592,4,8003,"thumb",36.363636363636,0
"w10046535_PLR",4,"Version D","THIMBLE","THREAD","Study2","F",1850,3,1333,"",0,0
"w10052270",4,"Version D","THIMBLE","THREAD","Study2","F",55936,4,34065,"thread",100,100
"10077356",4,"Version D","TICK","FLEA","Study2","S",2693,3,5366,"tok",0,0
"938615",4,"Version D","TICK","FLEA","Study2","S",2607,3,5358,"BLOOD",22.222222222222,0
"w10003113_hkb",4,"Version D","TICK","FLEA","Study2","S",4380,3,381,"",0,0
"w10035783",4,"Version D","TICK","FLEA","Study2","S",3703,3,3260,"trick",0,0
"w10046535_PLR",4,"Version D","TICK","FLEA","Study2","S",1364,2,3306,"fle",85.714285714286,100
"w10052270",4,"Version D","TICK","FLEA","Study2","S",16146,3,4721,"flea",100,100
"10077356",4,"Version D","TIE","SHOELACE","Study2","B",4271,6,5685,"knot",16.666666666667,0
"938615",4,"Version D","TIE","SHOELACE","Study2","B",4094,5,3576,"ROPE",33.333333333333,0
"w10003113_hkb",4,"Version D","TIE","SHOELACE","Study2","B",8116,6,362,"",0,0
"w10035783",4,"Version D","TIE","SHOELACE","Study2","B",8050,6,3703,"tie",18.181818181818,0
"w10046535_PLR",4,"Version D","TIE","SHOELACE","Study2","B",1320,3,3852,"shirt",30.769230769231,0
"w10052270",4,"Version D","TIE","SHOELACE","Study2","B",112022,6,5870,"shoelace",100,100
"10077356",4,"Version D","TOIL","LEASE","Study2","U",4490,5,5882,"",0,0
