"Trial.ID","Sub.ID","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","JOL.RT","Response.JOL","Response.RT.1","Responses","Response.Accuracy","Answer","Scored"
29,"5f906d9892b0ac120238830b",5,"JOL Version A","EDITOR","news","Study1","F",2766,"0",2266,"news",100,"news",1
29,"w995669_AML",5,"JOL Version A","EDITOR","news","Study1","F",4035,"5",2578,"news",100,"news",1
29,"w10006036_mlh",5,"JOL Version A","EDITOR","news","Study1","F",6985,"0",7910,"",0,"news",0
29,"w10036134AN",5,"JOL Version A","EDITOR","news","Study1","F",1947,"20",1195,"",0,"news",0
29,"5f26b501dd983441aaaa41a9",5,"JOL Version A","EDITOR","news","Study1","F",4050,"40",7745,"magazine",33.333333333333,"news",0
29,"w10045963_lnp",5,"JOL Version A","EDITOR","news","Study1","F",4585,"60",1915,"news",100,"news",1
30,"5f26b501dd983441aaaa41a9",5,"JOL Version A","FIRE","blaze","Study1","B",3423,"44",6840,"",0,"blaze",0
30,"5f906d9892b0ac120238830b",5,"JOL Version A","FIRE","blaze","Study1","B",1940,"50",4149,"man",25,"blaze",0
30,"w10036134AN",5,"JOL Version A","FIRE","blaze","Study1","B",1857,"30",1223,"",0,"blaze",0
30,"w10006036_mlh",5,"JOL Version A","FIRE","blaze","Study1","B",6999,"10",7387,"",0,"blaze",0
30,"w10046977_ajg",5,"JOL Version A","FIRE","blaze","Study1","B",5091,"74",3287,"man",25,"blaze",0
30,"5f50efe49dd63f29776ce8d6",5,"JOL Version A","FIRE","blaze","Study1","B",4449,"109",5105,"burn ",22.222222222222,"blaze",0
30,"w10045963_lnp",5,"JOL Version A","FIRE","blaze","Study1","B",3989,"100",7943,"camp",22.222222222222,"blaze",0
30,"w995669_AML",5,"JOL Version A","FIRE","blaze","Study1","B",2706,"90",2499,"",0,"blaze",0
31,"w10036134AN",5,"JOL Version A","FIX","hand","Study1","U",3339,"20",1552,"",0,"hand",0
31,"w10045963_lnp",5,"JOL Version A","FIX","hand","Study1","U",3514,"5",11217,"tool",0,"hand",0
31,"w10046977_ajg",5,"JOL Version A","FIX","hand","Study1","U",4879,"1",2257,"hammer",40,"hand",0
31,"5f50efe49dd63f29776ce8d6",5,"JOL Version A","FIX","hand","Study1","U",2955,"9",3728,"broken",20,"hand",0
31,"5f906d9892b0ac120238830b",5,"JOL Version A","FIX","hand","Study1","U",1407,"0",2491,"broken",20,"hand",0
31,"w995669_AML",5,"JOL Version A","FIX","hand","Study1","U",2189,"0",2365,"",0,"hand",0
31,"w10006036_mlh",5,"JOL Version A","FIX","hand","Study1","U",5076,"0",4572,"",0,"hand",0
31,"5f26b501dd983441aaaa41a9",5,"JOL Version A","FIX","hand","Study1","U",3022,"23",4664,"solve",0,"hand",0
32,"5f906d9892b0ac120238830b",5,"JOL Version A","FULL","enough","Study1","B",3391,"10",1745,"empty",18.181818181818,"enough",0
32,"5f50efe49dd63f29776ce8d6",5,"JOL Version A","FULL","enough","Study1","B",4748,"40",4216,"empty ",18.181818181818,"enough",0
32,"w10006036_mlh",5,"JOL Version A","FULL","enough","Study1","B",4440,"40",3195,"",0,"enough",0
32,"w10036134AN",5,"JOL Version A","FULL","enough","Study1","B",2610,"30",5506,"enough",100,"enough",1
32,"w10046977_ajg",5,"JOL Version A","FULL","enough","Study1","B",4923,"67",3936,"stuffed",15.384615384615,"enough",0
32,"5f26b501dd983441aaaa41a9",5,"JOL Version A","FULL","enough","Study1","B",9081,"18",8986,"",0,"enough",0
32,"w10045963_lnp",5,"JOL Version A","FULL","enough","Study1","B",3547,"45",3505,"enough",100,"enough",1
32,"w995669_AML",5,"JOL Version A","FULL","enough","Study1","B",1983,"0",3065,"",0,"enough",0
33,"w10036134AN",5,"JOL Version A","GEOLOGY","rock","Study1","F",2219,"10",1523,"",0,"rock",0
33,"5f906d9892b0ac120238830b",5,"JOL Version A","GEOLOGY","rock","Study1","F",4273,"50",1538,"rock",100,"rock",1
33,"5f26b501dd983441aaaa41a9",5,"JOL Version A","GEOLOGY","rock","Study1","F",3897,"80",3853,"rocks",88.888888888889,"rock",1
33,"w10006036_mlh",5,"JOL Version A","GEOLOGY","rock","Study1","F",6411,"30",5152,"rocks",88.888888888889,"rock",1
33,"w10046977_ajg",5,"JOL Version A","GEOLOGY","rock","Study1","F",4082,"0",3886,"rock",100,"rock",1
33,"w10045963_lnp",5,"JOL Version A","GEOLOGY","rock","Study1","F",5474,"40",1532,"rocks",88.888888888889,"rock",1
33,"w995669_AML",5,"JOL Version A","GEOLOGY","rock","Study1","F",3688,"100",2315,"rock",100,"rock",1
33,"5f50efe49dd63f29776ce8d6",5,"JOL Version A","GEOLOGY","rock","Study1","F",4190,"100",6277,"rock",100,"rock",1
34,"w10036134AN",5,"JOL Version A","GREAT","fantastic","Study1","B",2968,"50",2050,"",0,"fantastic",0
34,"5f906d9892b0ac120238830b",5,"JOL Version A","GREAT","fantastic","Study1","B",3135,"40",4153,"fantastic",100,"fantastic",1
34,"w10045963_lnp",5,"JOL Version A","GREAT","fantastic","Study1","B",4081,"70",2398,"fantastic",100,"fantastic",1
34,"5f26b501dd983441aaaa41a9",5,"JOL Version A","GREAT","fantastic","Study1","B",4522,"76",6438,"good",0,"fantastic",0
34,"w10006036_mlh",5,"JOL Version A","GREAT","fantastic","Study1","B",5262,"100",9303,"fantastic ",100,"fantastic",1
34,"w995669_AML",5,"JOL Version A","GREAT","fantastic","Study1","B",6444,"60",2633,"",0,"fantastic",0
34,"w10046977_ajg",5,"JOL Version A","GREAT","fantastic","Study1","B",3251,"45",8161,"happy",14.285714285714,"fantastic",0
34,"5f50efe49dd63f29776ce8d6",5,"JOL Version A","GREAT","fantastic","Study1","B",3863,"100",4759,"good",0,"fantastic",0
35,"5f50efe49dd63f29776ce8d6",5,"JOL Version A","GRILL","bar","Study1","S",2863,"0",3230,"bake",57.142857142857,"bar",1
35,"w10006036_mlh",5,"JOL Version A","GRILL","bar","Study1","S",6433,"70",4691,"bar ",100,"bar",1
35,"w10036134AN",5,"JOL Version A","GRILL","bar","Study1","S",2940,"20",1767,"",0,"bar",0
35,"w10046977_ajg",5,"JOL Version A","GRILL","bar","Study1","S",9101,"75",3889,"outside",0,"bar",0
35,"5f906d9892b0ac120238830b",5,"JOL Version A","GRILL","bar","Study1","S",1811,NA,1332,"bar",100,"bar",1
35,"w10045963_lnp",5,"JOL Version A","GRILL","bar","Study1","S",3633,"70",6999,"hot",0,"bar",0
35,"w995669_AML",5,"JOL Version A","GRILL","bar","Study1","S",5367,"70",3268,"bar",100,"bar",1
35,"5f26b501dd983441aaaa41a9",5,"JOL Version A","GRILL","bar","Study1","S",6689,"51",14862,"",0,"bar",0
36,"w10036134AN",5,"JOL Version A","HAPPY","car","Study1","U",2618,"10",1233,"",0,"car",0
36,"w10046977_ajg",5,"JOL Version A","HAPPY","car","Study1","U",2541,"34",5933,"great",25,"car",0
36,"5f906d9892b0ac120238830b",5,"JOL Version A","HAPPY","car","Study1","U",1878,"0",2156,"sad",33.333333333333,"car",1
36,"w10045963_lnp",5,"JOL Version A","HAPPY","car","Study1","U",2250,"0",4776,"glad",28.571428571429,"car",0
36,"w10006036_mlh",5,"JOL Version A","HAPPY","car","Study1","U",3538,"0",4301,"",0,"car",0
36,"5f50efe49dd63f29776ce8d6",5,"JOL Version A","HAPPY","car","Study1","U",3622,"10",2644,"sad",33.333333333333,"car",1
36,"5f26b501dd983441aaaa41a9",5,"JOL Version A","HAPPY","car","Study1","U",3210,"11",15504,"smile",0,"car",0
36,"w995669_AML",5,"JOL Version A","HAPPY","car","Study1","U",3124,"0",3025,"",0,"car",0
37,"w10036134AN",5,"JOL Version A","HEIGHT","growth","Study1","B",3607,"30",1153,"",0,"growth",0
37,"w10045963_lnp",5,"JOL Version A","HEIGHT","growth","Study1","B",4999,"85",3260,"growth",100,"growth",1
37,"w10046977_ajg",5,"JOL Version A","HEIGHT","growth","Study1","B",7836,"63",4927,"length",50,"growth",0
37,"5f906d9892b0ac120238830b",5,"JOL Version A","HEIGHT","growth","Study1","B",3124,"25",1998,"growth",100,"growth",1
37,"5f50efe49dd63f29776ce8d6",5,"JOL Version A","HEIGHT","growth","Study1","B",3407,"70",3515,"inches",16.666666666667,"growth",0
37,"w995669_AML",5,"JOL Version A","HEIGHT","growth","Study1","B",7574,"40",3538,"growth",100,"growth",1
37,"w10006036_mlh",5,"JOL Version A","HEIGHT","growth","Study1","B",3683,"90",2969,"growth ",100,"growth",1
37,"5f26b501dd983441aaaa41a9",5,"JOL Version A","HEIGHT","growth","Study1","B",5124,"37",4658,"growth",100,"growth",1
38,"w10045963_lnp",5,"JOL Version A","HERD","cow","Study1","F",4576,"75",2449,"cow",100,"cow",1
38,"w10006036_mlh",5,"JOL Version A","HERD","cow","Study1","F",4455,"70",2819,"cow",100,"cow",1
38,"w10036134AN",5,"JOL Version A","HERD","cow","Study1","F",1684,"20",1378,"",0,"cow",0
38,"w10046977_ajg",5,"JOL Version A","HERD","cow","Study1","F",3855,"100",1763,"cow",100,"cow",1
38,"5f906d9892b0ac120238830b",5,"JOL Version A","HERD","cow","Study1","F",4759,"30",1310,"cow",100,"cow",1
38,"5f50efe49dd63f29776ce8d6",5,"JOL Version A","HERD","cow","Study1","F",4010,"90",2874,"cow",100,"cow",1
38,"5f26b501dd983441aaaa41a9",5,"JOL Version A","HERD","cow","Study1","F",5322,"76",4571,"cow",100,"cow",1
38,"w995669_AML",5,"JOL Version A","HERD","cow","Study1","F",5743,"80",1864,"cow",100,"cow",1
39,"w10046977_ajg",5,"JOL Version A","HIDE","sick","Study1","U",2856,"2",2333,"scare",44.444444444444,"sick",0
39,"w10045963_lnp",5,"JOL Version A","HIDE","sick","Study1","U",1851,"0",2327,"scared",40,"sick",0
39,"5f50efe49dd63f29776ce8d6",5,"JOL Version A","HIDE","sick","Study1","U",3140,"0",2787,"seek",50,"sick",1
39,"w10006036_mlh",5,"JOL Version A","HIDE","sick","Study1","U",6217,"0",4293,"sick",100,"sick",1
39,"w995669_AML",5,"JOL Version A","HIDE","sick","Study1","U",2651,"0",4792,"",0,"sick",0
39,"5f26b501dd983441aaaa41a9",5,"JOL Version A","HIDE","sick","Study1","U",18164,"26",7218,"",0,"sick",0
39,"w10036134AN",5,"JOL Version A","HIDE","sick","Study1","U",7232,"10",6194,"scar",50,"sick",0
39,"5f906d9892b0ac120238830b",5,"JOL Version A","HIDE","sick","Study1","U",4045,"0",1818,"seek",50,"sick",1
40,"w10036134AN",5,"JOL Version A","HONEY","bee","Study1","S",3409,"100",4034,"bee",100,"bee",1
40,"w10046977_ajg",5,"JOL Version A","HONEY","bee","Study1","S",2392,"100",3333,"sweet",50,"bee",0
40,"w10045963_lnp",5,"JOL Version A","HONEY","bee","Study1","S",4322,"95",5859,"bee",100,"bee",1
40,"5f906d9892b0ac120238830b",5,"JOL Version A","HONEY","bee","Study1","S",2324,"80",1225,"bee",100,"bee",1
40,"5f50efe49dd63f29776ce8d6",5,"JOL Version A","HONEY","bee","Study1","S",6964,"100",2577,"bee",100,"bee",1
40,"w10006036_mlh",5,"JOL Version A","HONEY","bee","Study1","S",3281,"100",2526,"bee",100,"bee",1
40,"5f26b501dd983441aaaa41a9",5,"JOL Version A","HONEY","bee","Study1","S",11523,"58",2950,"bee",100,"bee",1
40,"w995669_AML",5,"JOL Version A","HONEY","bee","Study1","S",2188,"100",1857,"bee",100,"bee",1
41,"5f26b501dd983441aaaa41a9",5,"JOL Version A","HORNET","sting","Study1","F",13215,"50",6221,"sting",100,"sting",1
41,"w10036134AN",5,"JOL Version A","HORNET","sting","Study1","F",2235,"20",7719,"bee",0,"sting",0
41,"5f50efe49dd63f29776ce8d6",5,"JOL Version A","HORNET","sting","Study1","F",5861,"95",7290,"sting",100,"sting",1
41,"w995669_AML",5,"JOL Version A","HORNET","sting","Study1","F",4575,"70",5226,"sting",100,"sting",1
41,"w10045963_lnp",5,"JOL Version A","HORNET","sting","Study1","F",5385,"30",7568,"sting",100,"sting",1
41,"5f906d9892b0ac120238830b",5,"JOL Version A","HORNET","sting","Study1","F",2453,"20",2125,"sting",100,"sting",1
41,"w10046977_ajg",5,"JOL Version A","HORNET","sting","Study1","F",3019,"88",3501,"sting",100,"sting",1
41,"w10006036_mlh",5,"JOL Version A","HORNET","sting","Study1","F",4870,"10",6224,"wasp ",22.222222222222,"sting",0
42,"5f26b501dd983441aaaa41a9",5,"JOL Version A","HOT","chili","Study1","B",9342,"45",9250,"",0,"chili",0
42,"w10045963_lnp",5,"JOL Version A","HOT","chili","Study1","B",3741,"40",16389,"dog",0,"chili",0
42,"w10046977_ajg",5,"JOL Version A","HOT","chili","Study1","B",6347,"42",4051,"outside",16.666666666667,"chili",0
42,"w10036134AN",5,"JOL Version A","HOT","chili","Study1","B",2740,"30",1501,"",0,"chili",0
42,"w995669_AML",5,"JOL Version A","HOT","chili","Study1","B",2680,"0",2633,"chili",100,"chili",1
42,"w10006036_mlh",5,"JOL Version A","HOT","chili","Study1","B",5375,"20",16140,"chilly",72.727272727273,"chili",1
42,"5f906d9892b0ac120238830b",5,"JOL Version A","HOT","chili","Study1","B",1896,"0",1898,"chili",100,"chili",1
42,"5f50efe49dd63f29776ce8d6",5,"JOL Version A","HOT","chili","Study1","B",3431,"98",3961,"cold",44.444444444444,"chili",0
43,"5f26b501dd983441aaaa41a9",5,"JOL Version A","HUNGER","famine","Study1","B",9122,"62",6608,"famine",100,"famine",1
43,"5f50efe49dd63f29776ce8d6",5,"JOL Version A","HUNGER","famine","Study1","B",2936,"100",4943,"food",20,"famine",0
43,"w10045963_lnp",5,"JOL Version A","HUNGER","famine","Study1","B",4052,"100",4026,"famished",71.428571428571,"famine",0
43,"w995669_AML",5,"JOL Version A","HUNGER","famine","Study1","B",3276,"10",2846,"",0,"famine",0
43,"w10006036_mlh",5,"JOL Version A","HUNGER","famine","Study1","B",5765,"70",6017,"famine ",100,"famine",1
43,"w10036134AN",5,"JOL Version A","HUNGER","famine","Study1","B",2086,"30",23779,"famine",100,"famine",1
43,"w10046977_ajg",5,"JOL Version A","HUNGER","famine","Study1","B",8131,"100",4250,"famine",100,"famine",1
43,"5f906d9892b0ac120238830b",5,"JOL Version A","HUNGER","famine","Study1","B",2923,"50",2411,"famine",100,"famine",1
44,"w995669_AML",5,"JOL Version A","HYGIENE","clean","Study1","F",7205,"90",12940,"shower",18.181818181818,"clean",0
44,"5f26b501dd983441aaaa41a9",5,"JOL Version A","HYGIENE","clean","Study1","F",9826,"32",5727,"clean",100,"clean",1
44,"w10045963_lnp",5,"JOL Version A","HYGIENE","clean","Study1","F",2411,"80",2171,"clean",100,"clean",1
44,"w10036134AN",5,"JOL Version A","HYGIENE","clean","Study1","F",4168,"50",8032,"clean",100,"clean",1
44,"w10046977_ajg",5,"JOL Version A","HYGIENE","clean","Study1","F",2386,"100",2559,"clean",100,"clean",1
44,"w10006036_mlh",5,"JOL Version A","HYGIENE","clean","Study1","F",4690,"80",3918,"",0,"clean",0
44,"5f50efe49dd63f29776ce8d6",5,"JOL Version A","HYGIENE","clean","Study1","F",3109,"100",3219,"clean",100,"clean",1
44,"5f906d9892b0ac120238830b",5,"JOL Version A","HYGIENE","clean","Study1","F",3049,"50",4956,"clean",100,"clean",1
45,"5f50efe49dd63f29776ce8d6",5,"JOL Version A","KEY","latch","Study1","B",3485,"90",3355,"pass",22.222222222222,"latch",0
45,"w10006036_mlh",5,"JOL Version A","KEY","latch","Study1","B",3900,"10",2896,"latch ",100,"latch",1
45,"5f26b501dd983441aaaa41a9",5,"JOL Version A","KEY","latch","Study1","B",3729,"20",4501,"",0,"latch",0
45,"w10036134AN",5,"JOL Version A","KEY","latch","Study1","B",1656,"20",6795,"latch",100,"latch",1
45,"w10046977_ajg",5,"JOL Version A","KEY","latch","Study1","B",3628,"15",3535,"latch",100,"latch",1
45,"w995669_AML",5,"JOL Version A","KEY","latch","Study1","B",1720,"0",4504,"lock",44.444444444444,"latch",0
45,"5f906d9892b0ac120238830b",5,"JOL Version A","KEY","latch","Study1","B",3214,"0",1890,"latch",100,"latch",1
45,"w10045963_lnp",5,"JOL Version A","KEY","latch","Study1","B",6302,"40",2758,"latch",100,"latch",1
46,"5f26b501dd983441aaaa41a9",5,"JOL Version A","KIDNEY","liver","Study1","S",7743,"30",3804,"liver",100,"liver",1
46,"w995669_AML",5,"JOL Version A","KIDNEY","liver","Study1","S",3639,"0",2570,"liver",100,"liver",1
46,"w10046977_ajg",5,"JOL Version A","KIDNEY","liver","Study1","S",2649,"50",2115,"liver",100,"liver",1
46,"w10045963_lnp",5,"JOL Version A","KIDNEY","liver","Study1","S",2968,"10",2442,"liver",100,"liver",1
46,"5f50efe49dd63f29776ce8d6",5,"JOL Version A","KIDNEY","liver","Study1","S",4112,"50",3574,"licer",80,"liver",1
46,"w10006036_mlh",5,"JOL Version A","KIDNEY","liver","Study1","S",3216,"40",2937,"liver ",100,"liver",1
46,"w10036134AN",5,"JOL Version A","KIDNEY","liver","Study1","S",3071,"20",3864,"",0,"liver",0
46,"5f906d9892b0ac120238830b",5,"JOL Version A","KIDNEY","liver","Study1","S",2555,"10",1661,"liver",100,"liver",1
47,"5f26b501dd983441aaaa41a9",5,"JOL Version A","KING","vase","Study1","U",9581,"15",12982,"queen",22.222222222222,"vase",0
47,"w10046977_ajg",5,"JOL Version A","KING","vase","Study1","U",3846,"43",3843,"queen",22.222222222222,"vase",0
47,"w995669_AML",5,"JOL Version A","KING","vase","Study1","U",2269,"0",2607,"",0,"vase",0
47,"5f906d9892b0ac120238830b",5,"JOL Version A","KING","vase","Study1","U",1110,"0",2042,"queen",22.222222222222,"vase",0
47,"w10006036_mlh",5,"JOL Version A","KING","vase","Study1","U",2525,"0",3474,"",0,"vase",0
47,"w10036134AN",5,"JOL Version A","KING","vase","Study1","U",50941,"20",1766,"",0,"vase",0
47,"w10045963_lnp",5,"JOL Version A","KING","vase","Study1","U",2168,"0",8685,"throne",20,"vase",0
47,"5f50efe49dd63f29776ce8d6",5,"JOL Version A","KING","vase","Study1","U",2702,"0",3345,"queen",22.222222222222,"vase",0
48,"5f26b501dd983441aaaa41a9",5,"JOL Version A","LAW","attorney","Study1","B",5672,"44",4461,"attorney",100,"attorney",1
48,"w10006036_mlh",5,"JOL Version A","LAW","attorney","Study1","B",5089,"30",14868,"attorney ",100,"attorney",1
48,"5f906d9892b0ac120238830b",5,"JOL Version A","LAW","attorney","Study1","B",2220,"0",2226,"attorney",100,"attorney",1
48,"w995669_AML",5,"JOL Version A","LAW","attorney","Study1","B",2440,"80",5628,"order",46.153846153846,"attorney",0
48,"w10045963_lnp",5,"JOL Version A","LAW","attorney","Study1","B",3551,"80",3575,"attorney",100,"attorney",1
48,"5f50efe49dd63f29776ce8d6",5,"JOL Version A","LAW","attorney","Study1","B",3751,"100",4204,"study",30.769230769231,"attorney",0
48,"w10036134AN",5,"JOL Version A","LAW","attorney","Study1","B",2048,"20",6683,"jury",33.333333333333,"attorney",0
48,"w10046977_ajg",5,"JOL Version A","LAW","attorney","Study1","B",2499,"45",3641,"attorney",100,"attorney",1
49,"w10006036_mlh",5,"JOL Version A","LETTUCE","salad","Study1","S",8332,"80",2876,"salad ",100,"salad",1
49,"w10036134AN",5,"JOL Version A","LETTUCE","salad","Study1","S",3112,"20",4533,"salad",100,"salad",1
49,"5f50efe49dd63f29776ce8d6",5,"JOL Version A","LETTUCE","salad","Study1","S",3181,"90",3161,"salad",100,"salad",1
49,"5f26b501dd983441aaaa41a9",5,"JOL Version A","LETTUCE","salad","Study1","S",4002,"33",9508,"",0,"salad",0
49,"w10045963_lnp",5,"JOL Version A","LETTUCE","salad","Study1","S",4191,"50",1850,"salad",100,"salad",1
49,"w995669_AML",5,"JOL Version A","LETTUCE","salad","Study1","S",3979,"100",4645,"salad",100,"salad",1
49,"5f906d9892b0ac120238830b",5,"JOL Version A","LETTUCE","salad","Study1","S",3670,"30",2179,"slug",44.444444444444,"salad",0
49,"w10046977_ajg",5,"JOL Version A","LETTUCE","salad","Study1","S",2542,"100",2320,"salad",100,"salad",1
50,"w10036134AN",5,"JOL Version A","LIFT","woman","Study1","U",2073,"10",1434,"",0,"woman",0
50,"5f26b501dd983441aaaa41a9",5,"JOL Version A","LIFT","woman","Study1","U",3927,"16",8066,"woman",100,"woman",1
50,"w10045963_lnp",5,"JOL Version A","LIFT","woman","Study1","U",2497,"0",13342,"heavy",20,"woman",0
50,"w10046977_ajg",5,"JOL Version A","LIFT","woman","Study1","U",2885,"10",5374,"scare",20,"woman",0
50,"w10006036_mlh",5,"JOL Version A","LIFT","woman","Study1","U",2335,"0",2812,"women",80,"woman",1
50,"5f50efe49dd63f29776ce8d6",5,"JOL Version A","LIFT","woman","Study1","U",3083,"0",3301,"drop",22.222222222222,"woman",0
50,"5f906d9892b0ac120238830b",5,"JOL Version A","LIFT","woman","Study1","U",2447,"0",3285,"up",0,"woman",0
50,"w995669_AML",5,"JOL Version A","LIFT","woman","Study1","U",2396,"0",1879,"",0,"woman",0
51,"5f26b501dd983441aaaa41a9",5,"JOL Version A","LOCATION","site","Study1","S",5534,"51",5013,"",0,"site",0
51,"5f906d9892b0ac120238830b",5,"JOL Version A","LOCATION","site","Study1","S",3796,"35",3904,"place",22.222222222222,"site",0
51,"w10006036_mlh",5,"JOL Version A","LOCATION","site","Study1","S",74917,"80",3045,"site",100,"site",1
51,"w10036134AN",5,"JOL Version A","LOCATION","site","Study1","S",3263,"20",1266,"",0,"site",0
51,"5f50efe49dd63f29776ce8d6",5,"JOL Version A","LOCATION","site","Study1","S",3282,"100",5364,"map",0,"site",0
51,"w10045963_lnp",5,"JOL Version A","LOCATION","site","Study1","S",10195,"30",5340,"destination",13.333333333333,"site",0
51,"w10046977_ajg",5,"JOL Version A","LOCATION","site","Study1","S",4814,"78",1865,"site",100,"site",1
51,"w995669_AML",5,"JOL Version A","LOCATION","site","Study1","S",6339,"90",11820,"destination",13.333333333333,"site",0
52,"5f26b501dd983441aaaa41a9",5,"JOL Version A","MACHINE","position","Study1","U",9832,"9",2868,"",0,"position",0
52,"w10006036_mlh",5,"JOL Version A","MACHINE","position","Study1","U",2906,"0",6074,"position ",100,"position",1
52,"5f50efe49dd63f29776ce8d6",5,"JOL Version A","MACHINE","position","Study1","U",2944,"0",5502,"learning",12.5,"position",0
52,"5f906d9892b0ac120238830b",5,"JOL Version A","MACHINE","position","Study1","U",1693,"0",3972,"work",16.666666666667,"position",0
52,"w10036134AN",5,"JOL Version A","MACHINE","position","Study1","U",2070,"10",1156,"",0,"position",0
52,"w10046977_ajg",5,"JOL Version A","MACHINE","position","Study1","U",8502,"33",8903,"sight",46.153846153846,"position",0
52,"w995669_AML",5,"JOL Version A","MACHINE","position","Study1","U",4438,"0",2311,"",0,"position",0
52,"w10045963_lnp",5,"JOL Version A","MACHINE","position","Study1","U",4207,"0",7561,"play",16.666666666667,"position",0
