"Username","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","JOL.RT","Response.JOL","Response.RT.1","Response.Response","Response.Accuracy","Recall_Score"
"w10010080YS",5,"JOL Version A","DISCUSSION","TALK","Study1","F",6120,"50",5045,"talk",100,100
"w10024584",5,"JOL Version A","DISCUSSION","TALK","Study1","F",3858,"100",3424,"talk",100,100
"w10033288",5,"JOL Version A","DISCUSSION","TALK","Study1","F",4204,"10",17956,"TALK",100,100
"w10042962_jkc",5,"JOL Version A","DISCUSSION","TALK","Study1","F",3869,"90",5226,"people",20,0
"w10048478_tn",5,"JOL Version A","DISCUSSION","TALK","Study1","F",3650,"30",6997,"TALK",100,100
"w10049707_slh",5,"JOL Version A","DISCUSSION","TALK","Study1","F",2259,"100",8060,"talk",100,100
"w10061353",5,"JOL Version A","DISCUSSION","TALK","Study1","F",12263,"80",2713,"TALK",100,100
"w10061432",5,"JOL Version A","DISCUSSION","TALK","Study1","F",4059,"30",3336,"debate",20,0
"w218847JDM",5,"JOL Version A","DISCUSSION","TALK","Study1","F",1781,"60",5082,"talk",100,100
"w922820",5,"JOL Version A","DISCUSSION","TALK","Study1","F",4597,"85",3904,"talk",100,100
"W970517",5,"JOL Version A","DISCUSSION","TALK","Study1","F",2471,"100",3078,"Topic ",22.222222222222,0
"w10010080YS",5,"JOL Version A","DRINK","SIP","Study1","B",60055,"96",3823,"",0,0
"w10024584",5,"JOL Version A","DRINK","SIP","Study1","B",2298,"100",1595,"",0,0
"w10033288",5,"JOL Version A","DRINK","SIP","Study1","B",9179,"20",40447,"sip",100,100
"w10042962_jkc",5,"JOL Version A","DRINK","SIP","Study1","B",3680,"35",5535,"",0,0
"w10048478_tn",5,"JOL Version A","DRINK","SIP","Study1","B",4222,"23",4737,"JUICE",25,0
"w10049707_slh",5,"JOL Version A","DRINK","SIP","Study1","B",2273,"100",3695,"soda",28.571428571429,0
"w10061353",5,"JOL Version A","DRINK","SIP","Study1","B",5943,"80",3622,"SIP",100,100
"w10061432",5,"JOL Version A","DRINK","SIP","Study1","B",2749,"99",963,"",0,0
"w218847JDM",5,"JOL Version A","DRINK","SIP","Study1","B",1667,"70",3158,"pour",28.571428571429,0
"w922820",5,"JOL Version A","DRINK","SIP","Study1","B",4982,"85",7368,"eat",0,0
"W970517",5,"JOL Version A","DRINK","SIP","Study1","B",2258,"100",3836,"Cup",33.333333333333,0
"w10010080YS",5,"JOL Version A","DUE","ASSIGNMENT","Study1","S",15390,"91",9013,"assignment ",100,100
"w10024584",5,"JOL Version A","DUE","ASSIGNMENT","Study1","S",13458,"0",5155,"assignment",100,100
"w10033288",5,"JOL Version A","DUE","ASSIGNMENT","Study1","S",7734,"80",7659,"ASSIGNMENT",100,100
"w10042962_jkc",5,"JOL Version A","DUE","ASSIGNMENT","Study1","S",3136,"90",8772,"deadline",22.222222222222,0
"w10048478_tn",5,"JOL Version A","DUE","ASSIGNMENT","Study1","S",9935,"25",2977,"DATE",28.571428571429,0
"w10049707_slh",5,"JOL Version A","DUE","ASSIGNMENT","Study1","S",2643,"100",4412,"assignment",100,100
"w10061353",5,"JOL Version A","DUE","ASSIGNMENT","Study1","S",5190,"80",3448,"ASSIGNMENT",100,100
"w10061432",5,"JOL Version A","DUE","ASSIGNMENT","Study1","S",10061,"13",763,"",0,0
"w218847JDM",5,"JOL Version A","DUE","ASSIGNMENT","Study1","S",2324,"70",5267,"assignment",100,100
"w922820",5,"JOL Version A","DUE","ASSIGNMENT","Study1","S",5479,"85",3779,"assignment",100,100
"W970517",5,"JOL Version A","DUE","ASSIGNMENT","Study1","S",1802,"100",4915,"Assignment ",100,100
"w10010080YS",5,"JOL Version A","DUMP","WASTE","Study1","S",7549,"98",9705,"waste",100,100
"w10024584",5,"JOL Version A","DUMP","WASTE","Study1","S",1376,"100",6711,"truck",20,0
"w10033288",5,"JOL Version A","DUMP","WASTE","Study1","S",5477,"50",10351,"GARBAGE",33.333333333333,0
"w10042962_jkc",5,"JOL Version A","DUMP","WASTE","Study1","S",3931,"75",3892,"fill",0,0
"w10048478_tn",5,"JOL Version A","DUMP","WASTE","Study1","S",4536,"45",10049,"",0,0
"w10049707_slh",5,"JOL Version A","DUMP","WASTE","Study1","S",2200,"100",3888,"truck",20,0
"w10061353",5,"JOL Version A","DUMP","WASTE","Study1","S",4187,"70",2721,"WASTE",100,100
"w10061432",5,"JOL Version A","DUMP","WASTE","Study1","S",4095,"50",42254,"truck",20,0
"w218847JDM",5,"JOL Version A","DUMP","WASTE","Study1","S",2068,"60",4151,"trash",40,0
"w922820",5,"JOL Version A","DUMP","WASTE","Study1","S",6023,"60",3264,"trash",40,0
"W970517",5,"JOL Version A","DUMP","WASTE","Study1","S",1962,"100",3621,"Waste",100,100
"w10010080YS",5,"JOL Version A","EDITOR","NEWS","Study1","F",7157,"60",4807,"news",100,100
"w10024584",5,"JOL Version A","EDITOR","NEWS","Study1","F",1415,"0",1605,"",0,0
"w10033288",5,"JOL Version A","EDITOR","NEWS","Study1","F",5689,"20",6499,"BOOK",0,0
"w10042962_jkc",5,"JOL Version A","EDITOR","NEWS","Study1","F",3220,"90",5626,"newspaper",61.538461538462,0
"w10048478_tn",5,"JOL Version A","EDITOR","NEWS","Study1","F",4224,"100",12225,"WRITER",20,0
"w10049707_slh",5,"JOL Version A","EDITOR","NEWS","Study1","F",3623,"50",6685,"article",18.181818181818,0
"w10061353",5,"JOL Version A","EDITOR","NEWS","Study1","F",6508,"40",6545,"NEWS",100,100
"w10061432",5,"JOL Version A","EDITOR","NEWS","Study1","F",2289,"40",7502,"article",18.181818181818,0
"w218847JDM",5,"JOL Version A","EDITOR","NEWS","Study1","F",1341,"80",7686,"newspaper",61.538461538462,0
"w922820",5,"JOL Version A","EDITOR","NEWS","Study1","F",9614,"60",15304,"newspaper",61.538461538462,0
"W970517",5,"JOL Version A","EDITOR","NEWS","Study1","F",1563,"50",4706,"Newspaper ",61.538461538462,0
"w10010080YS",5,"JOL Version A","FIRE","BLAZE","Study1","B",47698,"41",8747,"blaze",100,100
"w10024584",5,"JOL Version A","FIRE","BLAZE","Study1","B",2119,"100",1266,"",0,0
"w10033288",5,"JOL Version A","FIRE","BLAZE","Study1","B",4962,"10",7255,"ALARM",40,0
"w10042962_jkc",5,"JOL Version A","FIRE","BLAZE","Study1","B",25698,"50",4007,"hot",0,0
"w10048478_tn",5,"JOL Version A","FIRE","BLAZE","Study1","B",3160,"50",4190,"FIGHTER",16.666666666667,0
"w10049707_slh",5,"JOL Version A","FIRE","BLAZE","Study1","B",3598,"10",12937,"ball",44.444444444444,0
"w10061353",5,"JOL Version A","FIRE","BLAZE","Study1","B",3749,"100",3833,"BLAZE",100,100
"w10061432",5,"JOL Version A","FIRE","BLAZE","Study1","B",2573,"100",6999,"hose",22.222222222222,0
"w218847JDM",5,"JOL Version A","FIRE","BLAZE","Study1","B",1679,"60",5536,"flame",60,0
"w922820",5,"JOL Version A","FIRE","BLAZE","Study1","B",5898,"45",3225,"water",40,0
"W970517",5,"JOL Version A","FIRE","BLAZE","Study1","B",2213,"100",2823,"Truck",0,0
"w10010080YS",5,"JOL Version A","FIX","HAND","Study1","U",7591,"30",4858,"hand",100,100
"w10024584",5,"JOL Version A","FIX","HAND","Study1","U",1316,"0",1670,"",0,0
"w10033288",5,"JOL Version A","FIX","HAND","Study1","U",4609,"40",35146,"REPAIR",20,0
"w10042962_jkc",5,"JOL Version A","FIX","HAND","Study1","U",2753,"2",3581,"hands",88.888888888889,100
"w10048478_tn",5,"JOL Version A","FIX","HAND","Study1","U",12592,"30",2407,"",0,0
"w10049707_slh",5,"JOL Version A","FIX","HAND","Study1","U",6080,"0",2681,"make",25,0
"w10061353",5,"JOL Version A","FIX","HAND","Study1","U",5061,"60",3171,"HAND",100,100
"w10061432",5,"JOL Version A","FIX","HAND","Study1","U",3688,"5",813,"",0,0
"w218847JDM",5,"JOL Version A","FIX","HAND","Study1","U",2281,"30",3472,"repair",20,0
"w922820",5,"JOL Version A","FIX","HAND","Study1","U",4883,"0",2204,"hand",100,100
"W970517",5,"JOL Version A","FIX","HAND","Study1","U",3946,"30",2397,"",0,0
"w10010080YS",5,"JOL Version A","FULL","ENOUGH","Study1","B",12482,"60",5710,"enough",100,100
"w10024584",5,"JOL Version A","FULL","ENOUGH","Study1","B",1422,"0",1405,"",0,0
"w10033288",5,"JOL Version A","FULL","ENOUGH","Study1","B",7015,"30",7016,"ENOUGH",100,100
"w10042962_jkc",5,"JOL Version A","FULL","ENOUGH","Study1","B",2920,"50",5460,"enough",100,100
"w10048478_tn",5,"JOL Version A","FULL","ENOUGH","Study1","B",3944,"45",3946,"HOUSE",36.363636363636,0
"w10049707_slh",5,"JOL Version A","FULL","ENOUGH","Study1","B",3811,"90",6233,"enough",100,100
"w10061353",5,"JOL Version A","FULL","ENOUGH","Study1","B",5086,"50",3455,"ENOUGH",100,100
"w10061432",5,"JOL Version A","FULL","ENOUGH","Study1","B",3479,"30",5993,"empty ",18.181818181818,0
"w218847JDM",5,"JOL Version A","FULL","ENOUGH","Study1","B",2127,"50",6177,"enough",100,100
"w922820",5,"JOL Version A","FULL","ENOUGH","Study1","B",5989,"0",4006,"enough",100,100
"W970517",5,"JOL Version A","FULL","ENOUGH","Study1","B",6071,"20",7285,"Empty ",18.181818181818,0
"w10010080YS",5,"JOL Version A","GEOLOGY","ROCK","Study1","F",6145,"100",4321,"rock",100,100
"w10024584",5,"JOL Version A","GEOLOGY","ROCK","Study1","F",2114,"100",3655,"rocks",88.888888888889,100
"w10033288",5,"JOL Version A","GEOLOGY","ROCK","Study1","F",7701,"30",6462,"ROCK",100,100
"w10042962_jkc",5,"JOL Version A","GEOLOGY","ROCK","Study1","F",4003,"95",2950,"rock",100,100
"w10048478_tn",5,"JOL Version A","GEOLOGY","ROCK","Study1","F",3666,"20",4892,"ART",28.571428571429,0
"w10049707_slh",5,"JOL Version A","GEOLOGY","ROCK","Study1","F",3771,"70",2479,"rock",100,100
"w10061353",5,"JOL Version A","GEOLOGY","ROCK","Study1","F",3876,"90",2948,"ROCK",100,100
"w10061432",5,"JOL Version A","GEOLOGY","ROCK","Study1","F",2119,"90",2221,"rock",100,100
"w218847JDM",5,"JOL Version A","GEOLOGY","ROCK","Study1","F",3118,"70",1577,"rock",100,100
"w922820",5,"JOL Version A","GEOLOGY","ROCK","Study1","F",9313,"75",2579,"rock",100,100
"W970517",5,"JOL Version A","GEOLOGY","ROCK","Study1","F",1868,"100",3733,"Rocks",88.888888888889,100
"w10010080YS",5,"JOL Version A","GREAT","FANTASTIC","Study1","B",8317,"71",9182,"fantastic",100,100
"w10024584",5,"JOL Version A","GREAT","FANTASTIC","Study1","B",1287,"100",3074,"",0,0
"w10033288",5,"JOL Version A","GREAT","FANTASTIC","Study1","B",3408,"12",7950,"FANTASTIC",100,100
"w10042962_jkc",5,"JOL Version A","GREAT","FANTASTIC","Study1","B",1783,"90",7488,"fantastic",100,100
"w10048478_tn",5,"JOL Version A","GREAT","FANTASTIC","Study1","B",23298,"30",7823,"GOOD",0,0
"w10049707_slh",5,"JOL Version A","GREAT","FANTASTIC","Study1","B",2011,"100",6659,"fantastic",100,100
"w10061353",5,"JOL Version A","GREAT","FANTASTIC","Study1","B",2984,"70",5801,"FANTASTIC",100,100
"w10061432",5,"JOL Version A","GREAT","FANTASTIC","Study1","B",2195,"90",5523,"good",0,0
"w218847JDM",5,"JOL Version A","GREAT","FANTASTIC","Study1","B",1574,"70",5725,"good",0,0
"w922820",5,"JOL Version A","GREAT","FANTASTIC","Study1","B",7054,"75",2896,"good",0,0
"W970517",5,"JOL Version A","GREAT","FANTASTIC","Study1","B",5041,"75",7330,"",0,0
"w10010080YS",5,"JOL Version A","GRILL","BAR","Study1","S",6685,"90",4255,"bar",100,100
"w10024584",5,"JOL Version A","GRILL","BAR","Study1","S",1251,"0",4249,"cook",0,0
"w10033288",5,"JOL Version A","GRILL","BAR","Study1","S",5049,"40",12784,"BAR",100,100
"w10042962_jkc",5,"JOL Version A","GRILL","BAR","Study1","S",10397,"60",3796,"bar",100,100
"w10048478_tn",5,"JOL Version A","GRILL","BAR","Study1","S",7789,"80",7980,"FISH",0,0
"w10049707_slh",5,"JOL Version A","GRILL","BAR","Study1","S",2052,"100",17709,"food",0,0
"w10061353",5,"JOL Version A","GRILL","BAR","Study1","S",3848,"90",7394,"BAR",100,100
"w10061432",5,"JOL Version A","GRILL","BAR","Study1","S",2339,"40",1542,"",0,0
"w218847JDM",5,"JOL Version A","GRILL","BAR","Study1","S",1015,"80",6773,"fire",28.571428571429,0
"w922820",5,"JOL Version A","GRILL","BAR","Study1","S",6932,"45",3361,"bar",100,100
"W970517",5,"JOL Version A","GRILL","BAR","Study1","S",2334,"30",1641,"Bar",100,100
"w10010080YS",5,"JOL Version A","HAPPY","CAR","Study1","U",15950,"5",4515,"",0,0
"w10024584",5,"JOL Version A","HAPPY","CAR","Study1","U",1722,"0",5536,"",0,0
"w10033288",5,"JOL Version A","HAPPY","CAR","Study1","U",4957,"45",14122,"SMILE",0,0
"w10042962_jkc",5,"JOL Version A","HAPPY","CAR","Study1","U",3469,"30",7551,"excited",20,0
"w10048478_tn",5,"JOL Version A","HAPPY","CAR","Study1","U",5439,"50",4647,"SAD",33.333333333333,0
"w10049707_slh",5,"JOL Version A","HAPPY","CAR","Study1","U",2476,"0",2533,"sad",33.333333333333,0
"w10061353",5,"JOL Version A","HAPPY","CAR","Study1","U",3432,"30",3254,"",0,0
"w10061432",5,"JOL Version A","HAPPY","CAR","Study1","U",2953,"10",3612,"",0,0
"w218847JDM",5,"JOL Version A","HAPPY","CAR","Study1","U",2218,"30",3613,"sad",33.333333333333,0
"w922820",5,"JOL Version A","HAPPY","CAR","Study1","U",2595,"0",1629,"sad",33.333333333333,0
"W970517",5,"JOL Version A","HAPPY","CAR","Study1","U",2784,"5",3115,"",0,0
"w10010080YS",5,"JOL Version A","HEIGHT","GROWTH","Study1","B",10180,"87",6588,"growth ",100,100
"w10024584",5,"JOL Version A","HEIGHT","GROWTH","Study1","B",1274,"100",1057,"",0,0
"w10033288",5,"JOL Version A","HEIGHT","GROWTH","Study1","B",5221,"20",63313,"GROWTH",100,100
"w10042962_jkc",5,"JOL Version A","HEIGHT","GROWTH","Study1","B",3627,"80",4153,"growth",100,100
"w10048478_tn",5,"JOL Version A","HEIGHT","GROWTH","Study1","B",3033,"50",5782,"",0,0
"w10049707_slh",5,"JOL Version A","HEIGHT","GROWTH","Study1","B",2542,"100",3783,"growth",100,100
"w10061353",5,"JOL Version A","HEIGHT","GROWTH","Study1","B",3020,"70",8492,"",0,0
"w10061432",5,"JOL Version A","HEIGHT","GROWTH","Study1","B",2438,"100",3509,"tall",20,0
"w218847JDM",5,"JOL Version A","HEIGHT","GROWTH","Study1","B",7747,"40",4862,"tall",20,0
"w922820",5,"JOL Version A","HEIGHT","GROWTH","Study1","B",5830,"85",2514,"weight",33.333333333333,0
"W970517",5,"JOL Version A","HEIGHT","GROWTH","Study1","B",4444,"75",3841,"Growth",100,100
"w10010080YS",5,"JOL Version A","HERD","COW","Study1","F",5026,"80",3707,"cow",100,100
"w10024584",5,"JOL Version A","HERD","COW","Study1","F",3792,"20",3453,"sheep",0,0
"w10033288",5,"JOL Version A","HERD","COW","Study1","F",6301,"20",2326,"COW",100,100
"w10042962_jkc",5,"JOL Version A","HERD","COW","Study1","F",4378,"80",2255,"cow",100,100
"w10048478_tn",5,"JOL Version A","HERD","COW","Study1","F",4548,"30",29414,"COW",100,100
"w10049707_slh",5,"JOL Version A","HERD","COW","Study1","F",2271,"100",1847,"cow",100,100
"w10061353",5,"JOL Version A","HERD","COW","Study1","F",9479,"90",1819,"COW",100,100
"w10061432",5,"JOL Version A","HERD","COW","Study1","F",10775,"30",2336,"cow",100,100
"w218847JDM",5,"JOL Version A","HERD","COW","Study1","F",3309,"60",1693,"cow",100,100
"w922820",5,"JOL Version A","HERD","COW","Study1","F",5968,"85",1701,"cow",100,100
"W970517",5,"JOL Version A","HERD","COW","Study1","F",3202,"60",2707,"Cow",100,100
"w10010080YS",5,"JOL Version A","HIDE","SICK","Study1","U",9866,"83",5628,"sick",100,100
"w10024584",5,"JOL Version A","HIDE","SICK","Study1","U",2091,"0",3608,"",0,0
"w10033288",5,"JOL Version A","HIDE","SICK","Study1","U",6249,"20",22120,"SICK",100,100
"w10042962_jkc",5,"JOL Version A","HIDE","SICK","Study1","U",2758,"5",5844,"seek",50,0
"w10048478_tn",5,"JOL Version A","HIDE","SICK","Study1","U",8404,"50",4298,"SEEK",50,0
"w10049707_slh",5,"JOL Version A","HIDE","SICK","Study1","U",2392,"0",2408,"seek",50,0
"w10061353",5,"JOL Version A","HIDE","SICK","Study1","U",3081,"20",9512,"",0,0
"w10061432",5,"JOL Version A","HIDE","SICK","Study1","U",2679,"5",5900,"scary",44.444444444444,0
"w218847JDM",5,"JOL Version A","HIDE","SICK","Study1","U",1960,"30",8709,"seek",50,0
"w922820",5,"JOL Version A","HIDE","SICK","Study1","U",3044,"0",7598,"seek",50,0
"W970517",5,"JOL Version A","HIDE","SICK","Study1","U",2055,"10",5358,"Scared",40,0
"w10010080YS",5,"JOL Version A","HONEY","BEE","Study1","S",5787,"90",4419,"bee",100,100
"w10024584",5,"JOL Version A","HONEY","BEE","Study1","S",1886,"100",1939,"bee",100,100
"w10033288",5,"JOL Version A","HONEY","BEE","Study1","S",4307,"50",10145,"BEE",100,100
"w10042962_jkc",5,"JOL Version A","HONEY","BEE","Study1","S",4304,"90",2823,"bee",100,100
"w10048478_tn",5,"JOL Version A","HONEY","BEE","Study1","S",3893,"50",2530,"BEE",100,100
"w10049707_slh",5,"JOL Version A","HONEY","BEE","Study1","S",2244,"100",2734,"comb",28.571428571429,0
"w10061353",5,"JOL Version A","HONEY","BEE","Study1","S",4523,"100",2049,"BEE",100,100
"w10061432",5,"JOL Version A","HONEY","BEE","Study1","S",2753,"100",2024,"bee",100,100
"w218847JDM",5,"JOL Version A","HONEY","BEE","Study1","S",10964,"70",1864,"bee",100,100
"w922820",5,"JOL Version A","HONEY","BEE","Study1","S",6490,"95",1587,"bee",100,100
"W970517",5,"JOL Version A","HONEY","BEE","Study1","S",1726,"100",3206,"Bee",100,100
"w10010080YS",5,"JOL Version A","HORNET","STING","Study1","F",14796,"2",10243,"",0,0
"w10024584",5,"JOL Version A","HORNET","STING","Study1","F",2050,"100",3708,"sting",100,100
"w10033288",5,"JOL Version A","HORNET","STING","Study1","F",4277,"10",3423,"WASP",22.222222222222,0
"w10042962_jkc",5,"JOL Version A","HORNET","STING","Study1","F",5504,"90",5641,"wasp",22.222222222222,0
"w10048478_tn",5,"JOL Version A","HORNET","STING","Study1","F",3871,"70",6724,"WASP",22.222222222222,0
"w10049707_slh",5,"JOL Version A","HORNET","STING","Study1","F",2155,"100",2436,"nest",44.444444444444,0
"w10061353",5,"JOL Version A","HORNET","STING","Study1","F",3879,"90",3543,"STING",100,100
"w10061432",5,"JOL Version A","HORNET","STING","Study1","F",3071,"70",4036,"wasp",22.222222222222,0
"w218847JDM",5,"JOL Version A","HORNET","STING","Study1","F",1486,"60",3238,"bee",0,0
"w922820",5,"JOL Version A","HORNET","STING","Study1","F",5210,"75",3993,"nest",44.444444444444,0
"W970517",5,"JOL Version A","HORNET","STING","Study1","F",2596,"50",2432,"Wasp",22.222222222222,0
"w10010080YS",5,"JOL Version A","HOT","CHILI","Study1","B",11296,"87",6722,"",0,0
"w10024584",5,"JOL Version A","HOT","CHILI","Study1","B",1418,"100",1302,"",0,0
"w10033288",5,"JOL Version A","HOT","CHILI","Study1","B",3881,"30",6537,"CHILI",100,100
"w10042962_jkc",5,"JOL Version A","HOT","CHILI","Study1","B",13548,"60",8072,"warm",0,0
"w10048478_tn",5,"JOL Version A","HOT","CHILI","Study1","B",12070,"80",4023,"COLD",44.444444444444,0
"w10049707_slh",5,"JOL Version A","HOT","CHILI","Study1","B",3758,"10",2552,"dog",0,0
"w10061353",5,"JOL Version A","HOT","CHILI","Study1","B",4047,"100",3207,"CHILI",100,100
"w10061432",5,"JOL Version A","HOT","CHILI","Study1","B",3322,"80",3008,"",0,0
"w218847JDM",5,"JOL Version A","HOT","CHILI","Study1","B",1453,"80",5659,"burn",0,0
"w922820",5,"JOL Version A","HOT","CHILI","Study1","B",6660,"55",1671,"cod",25,0
"W970517",5,"JOL Version A","HOT","CHILI","Study1","B",2727,"50",3574,"Chile ",80,0
"w10010080YS",5,"JOL Version A","HUNGER","FAMINE","Study1","B",9647,"80",6020,"famine",100,100
"w10024584",5,"JOL Version A","HUNGER","FAMINE","Study1","B",1581,"100",2380,"food",20,0
"w10033288",5,"JOL Version A","HUNGER","FAMINE","Study1","B",2788,"10",8812,"FAMINE",100,100
"w10042962_jkc",5,"JOL Version A","HUNGER","FAMINE","Study1","B",4714,"50",7357,"thirst",16.666666666667,0
"w10048478_tn",5,"JOL Version A","HUNGER","FAMINE","Study1","B",41383,"75",9028,"",0,0
"w10049707_slh",5,"JOL Version A","HUNGER","FAMINE","Study1","B",2528,"100",4221,"Famine",100,100
"w10061353",5,"JOL Version A","HUNGER","FAMINE","Study1","B",4955,"30",2552,"",0,0
"w10061432",5,"JOL Version A","HUNGER","FAMINE","Study1","B",3586,"40",6137,"",0,0
"w218847JDM",5,"JOL Version A","HUNGER","FAMINE","Study1","B",1324,"60",3430,"food",20,0
"w922820",5,"JOL Version A","HUNGER","FAMINE","Study1","B",4580,"65",8013,"food",20,0
"W970517",5,"JOL Version A","HUNGER","FAMINE","Study1","B",2679,"90",4083,"Foos",20,0
"w10010080YS",5,"JOL Version A","HYGIENE","CLEAN","Study1","F",11042,"76",4607,"clean",100,100
"w10024584",5,"JOL Version A","HYGIENE","CLEAN","Study1","F",1580,"100",5438,"",0,0
"w10033288",5,"JOL Version A","HYGIENE","CLEAN","Study1","F",4419,"40",92620,"CLEAN",100,100
"w10042962_jkc",5,"JOL Version A","HYGIENE","CLEAN","Study1","F",1812,"90",4465,"clean",100,100
"w10048478_tn",5,"JOL Version A","HYGIENE","CLEAN","Study1","F",6144,"75",4797,"CLEAN",100,100
"w10049707_slh",5,"JOL Version A","HYGIENE","CLEAN","Study1","F",2613,"100",3382,"clean",100,100
"w10061353",5,"JOL Version A","HYGIENE","CLEAN","Study1","F",5694,"60",4916,"CLEAN",100,100
"w10061432",5,"JOL Version A","HYGIENE","CLEAN","Study1","F",2261,"100",2999,"clean",100,100
"w218847JDM",5,"JOL Version A","HYGIENE","CLEAN","Study1","F",1188,"60",4152,"wash",22.222222222222,0
"w922820",5,"JOL Version A","HYGIENE","CLEAN","Study1","F",3797,"85",2298,"clean",100,100
"W970517",5,"JOL Version A","HYGIENE","CLEAN","Study1","F",2606,"100",2354,"Clean",100,100
"w10010080YS",5,"JOL Version A","KEY","LATCH","Study1","B",7786,"8",3497,"",0,0
"w10024584",5,"JOL Version A","KEY","LATCH","Study1","B",4737,"0",5382,"lock",44.444444444444,0
"w10033288",5,"JOL Version A","KEY","LATCH","Study1","B",5767,"30",4947,"LOCK",44.444444444444,0
"w10042962_jkc",5,"JOL Version A","KEY","LATCH","Study1","B",12468,"70",3648,"",0,0
"w10048478_tn",5,"JOL Version A","KEY","LATCH","Study1","B",5215,"15",13082,"",0,0
"w10049707_slh",5,"JOL Version A","KEY","LATCH","Study1","B",2882,"20",5895,"door",0,0
